Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,3,2.550000e+00
2,4,2,1,4,8.500000e-01
3,5,2,2,4,8.500000e-01
4,2,1,2,1,1.700000e+00
5,5,2,2,2,2.550000e+00
6,1,1,1,1,1.700000e+00
7,3,1,3,3,8.500000e-01
8,6,2,3,4,1.700000e+00
9,3,1,3,4,2.550000e+00
10,4,2,1,1,8.500000e-01
11,1,1,1,2,1.700000e+00
12,3,1,3,4,2.550000e+00
13,1,1,1,1,2.550000e+00
14,6,2,3,4,8.500000e-01
15,3,1,3,3,1.700000e+00
16,6,2,3,2,1.700000e+00
17,4,2,1,1,8.500000e-01
18,1,1,1,1,8.500000e-01
19,2,1,2,1,1.700000e+00
20,1,1,1,4,8.500000e-01
21,5,2,2,3,8.500000e-01
22,4,2,1,2,2.550000e+00
23,6,2,3,3,1.700000e+00
24,1,1,1,3,8.500000e-01
25,4,2,1,1,1.700000e+00
26,6,2,3,2,1.700000e+00
27,1,1,1,1,2.550000e+00
28,1,1,1,2,8.500000e-01
29,1,1,1,1,1.700000e+00
30,3,1,3,3,2.550000e+00
31,1,1,1,3,2.550000e+00
32,2,1,2,1,2.550000e+00
33,4,2,1,3,2.550000e+00
34,3,1,3,2,1.700000e+00
35,3,1,3,4,1.700000e+00
36,4,2,1,2,2.550000e+00
37,3,1,3,1,8.500000e-01
38,6,2,3,4,8.500000e-01
39,5,2,2,1,1.700000e+00
40,4,2,1,2,2.550000e+00
41,3,1,3,1,1.700000e+00
42,2,1,2,3,8.500000e-01
43,5,2,2,3,1.700000e+00
44,6,2,3,3,2.550000e+00
45,4,2,1,1,2.550000e+00
46,6,2,3,1,2.550000e+00
47,6,2,3,4,1.700000e+00
48,4,2,1,1,2.550000e+00
49,1,1,1,4,2.550000e+00
50,2,1,2,4,8.500000e-01
51,4,2,1,2,8.500000e-01
52,3,1,3,4,8.500000e-01
53,6,2,3,2,1.700000e+00
54,3,1,3,2,8.500000e-01
