Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,4,2.550000e+00
2,3,1,3,3,1.700000e+00
3,2,1,2,1,2.550000e+00
4,1,1,1,4,8.500000e-01
5,1,1,1,4,1.700000e+00
6,3,1,3,2,8.500000e-01
7,3,1,3,1,8.500000e-01
8,1,1,1,1,2.550000e+00
9,4,2,1,4,8.500000e-01
10,4,2,1,4,1.700000e+00
11,4,2,1,1,1.700000e+00
12,1,1,1,2,1.700000e+00
13,6,2,3,1,8.500000e-01
14,1,1,1,1,8.500000e-01
15,4,2,1,2,8.500000e-01
16,6,2,3,3,2.550000e+00
17,2,1,2,4,8.500000e-01
18,6,2,3,1,2.550000e+00
19,3,1,3,2,1.700000e+00
20,3,1,3,2,8.500000e-01
21,1,1,1,3,8.500000e-01
22,4,2,1,1,2.550000e+00
23,5,2,2,1,1.700000e+00
24,4,2,1,1,1.700000e+00
25,6,2,3,4,2.550000e+00
26,6,2,3,1,1.700000e+00
27,6,2,3,3,2.550000e+00
28,5,2,2,2,1.700000e+00
29,2,1,2,4,2.550000e+00
30,1,1,1,1,8.500000e-01
31,3,1,3,3,8.500000e-01
32,1,1,1,3,2.550000e+00
33,3,1,3,2,1.700000e+00
34,3,1,3,4,2.550000e+00
35,6,2,3,2,2.550000e+00
36,4,2,1,2,8.500000e-01
37,5,2,2,1,1.700000e+00
38,3,1,3,1,2.550000e+00
39,5,2,2,3,1.700000e+00
40,3,1,3,3,1.700000e+00
41,6,2,3,4,1.700000e+00
42,5,2,2,4,2.550000e+00
43,4,2,1,1,2.550000e+00
44,2,1,2,3,2.550000e+00
45,6,2,3,4,2.550000e+00
46,6,2,3,2,8.500000e-01
47,6,2,3,3,2.550000e+00
48,4,2,1,4,1.700000e+00
49,1,1,1,2,8.500000e-01
50,3,1,3,3,8.500000e-01
51,4,2,1,3,1.700000e+00
52,4,2,1,3,8.500000e-01
53,1,1,1,2,8.500000e-01
54,1,1,1,2,1.700000e+00
