Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,2,1.700000e+00
2,4,2,1,2,8.500000e-01
3,3,1,3,2,1.700000e+00
4,3,1,3,2,2.550000e+00
5,1,1,1,1,8.500000e-01
6,5,2,2,3,1.700000e+00
7,4,2,1,1,2.550000e+00
8,1,1,1,3,8.500000e-01
9,2,1,2,4,2.550000e+00
10,2,1,2,3,2.550000e+00
11,1,1,1,3,2.550000e+00
12,3,1,3,1,8.500000e-01
13,1,1,1,2,8.500000e-01
14,5,2,2,3,8.500000e-01
15,6,2,3,2,2.550000e+00
16,6,2,3,2,8.500000e-01
17,1,1,1,2,1.700000e+00
18,1,1,1,1,8.500000e-01
19,3,1,3,2,2.550000e+00
20,4,2,1,2,8.500000e-01
21,3,1,3,3,8.500000e-01
22,6,2,3,3,8.500000e-01
23,1,1,1,1,1.700000e+00
24,4,2,1,2,2.550000e+00
25,3,1,3,1,2.550000e+00
26,1,1,1,2,2.550000e+00
27,6,2,3,4,8.500000e-01
28,5,2,2,1,1.700000e+00
29,4,2,1,1,8.500000e-01
30,4,2,1,3,8.500000e-01
31,4,2,1,1,1.700000e+00
32,2,1,2,1,1.700000e+00
33,2,1,2,3,2.550000e+00
34,2,1,2,1,1.700000e+00
35,3,1,3,3,1.700000e+00
36,3,1,3,2,8.500000e-01
37,1,1,1,4,1.700000e+00
38,5,2,2,3,1.700000e+00
39,6,2,3,2,2.550000e+00
40,6,2,3,4,8.500000e-01
41,4,2,1,3,2.550000e+00
42,4,2,1,2,1.700000e+00
43,6,2,3,2,1.700000e+00
44,3,1,3,1,8.500000e-01
45,1,1,1,3,2.550000e+00
46,6,2,3,1,8.500000e-01
47,4,2,1,4,1.700000e+00
48,1,1,1,4,2.550000e+00
49,6,2,3,4,2.550000e+00
50,4,2,1,3,1.700000e+00
51,6,2,3,2,1.700000e+00
52,3,1,3,4,2.550000e+00
53,6,2,3,4,2.550000e+00
54,3,1,3,3,1.700000e+00
