Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,2,8.500000e-01
2,6,2,3,4,1.700000e+00
3,1,1,1,3,2.550000e+00
4,4,2,1,4,1.700000e+00
5,5,2,2,2,8.500000e-01
6,1,1,1,1,1.700000e+00
7,4,2,1,3,8.500000e-01
8,3,1,3,2,1.700000e+00
9,1,1,1,4,8.500000e-01
10,1,1,1,2,8.500000e-01
11,4,2,1,4,2.550000e+00
12,2,1,2,1,2.550000e+00
13,3,1,3,3,2.550000e+00
14,1,1,1,1,8.500000e-01
15,6,2,3,1,2.550000e+00
16,4,2,1,1,8.500000e-01
17,3,1,3,2,2.550000e+00
18,6,2,3,3,8.500000e-01
19,3,1,3,4,2.550000e+00
20,6,2,3,3,1.700000e+00
21,4,2,1,4,1.700000e+00
22,6,2,3,2,1.700000e+00
23,5,2,2,4,8.500000e-01
24,5,2,2,4,8.500000e-01
25,1,1,1,3,2.550000e+00
26,5,2,2,1,1.700000e+00
27,4,2,1,3,2.550000e+00
28,6,2,3,1,1.700000e+00
29,2,1,2,2,8.500000e-01
30,4,2,1,2,2.550000e+00
31,1,1,1,1,8.500000e-01
32,4,2,1,2,8.500000e-01
33,6,2,3,3,1.700000e+00
34,3,1,3,3,1.700000e+00
35,3,1,3,2,2.550000e+00
36,4,2,1,2,8.500000e-01
37,1,1,1,4,2.550000e+00
38,3,1,3,2,2.550000e+00
39,1,1,1,4,1.700000e+00
40,2,1,2,3,2.550000e+00
41,6,2,3,4,8.500000e-01
42,3,1,3,2,8.500000e-01
43,4,2,1,1,2.550000e+00
44,1,1,1,4,1.700000e+00
45,2,1,2,3,1.700000e+00
46,1,1,1,4,1.700000e+00
47,6,2,3,4,2.550000e+00
48,4,2,1,1,8.500000e-01
49,5,2,2,2,2.550000e+00
50,3,1,3,3,1.700000e+00
51,3,1,3,4,2.550000e+00
52,6,2,3,1,8.500000e-01
53,2,1,2,1,1.700000e+00
54,3,1,3,2,1.700000e+00
