Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,2,2.550000e+00
2,1,1,1,4,1.700000e+00
3,3,1,3,4,2.550000e+00
4,3,1,3,4,2.550000e+00
5,3,1,3,2,2.550000e+00
6,1,1,1,1,8.500000e-01
7,2,1,2,3,2.550000e+00
8,4,2,1,4,2.550000e+00
9,6,2,3,1,8.500000e-01
10,5,2,2,1,2.550000e+00
11,1,1,1,3,2.550000e+00
12,1,1,1,2,1.700000e+00
13,6,2,3,1,1.700000e+00
14,1,1,1,1,2.550000e+00
15,3,1,3,1,8.500000e-01
16,2,1,2,3,2.550000e+00
17,3,1,3,2,8.500000e-01
18,1,1,1,1,1.700000e+00
19,3,1,3,3,1.700000e+00
20,4,2,1,3,1.700000e+00
21,4,2,1,4,8.500000e-01
22,4,2,1,2,8.500000e-01
23,3,1,3,4,2.550000e+00
24,6,2,3,2,2.550000e+00
25,3,1,3,3,1.700000e+00
26,1,1,1,2,8.500000e-01
27,6,2,3,4,8.500000e-01
28,4,2,1,3,2.550000e+00
29,2,1,2,3,8.500000e-01
30,4,2,1,4,1.700000e+00
31,4,2,1,3,1.700000e+00
32,3,1,3,1,8.500000e-01
33,6,2,3,2,1.700000e+00
34,6,2,3,4,2.550000e+00
35,5,2,2,4,1.700000e+00
36,2,1,2,2,1.700000e+00
37,1,1,1,2,8.500000e-01
38,2,1,2,2,2.550000e+00
39,5,2,2,4,8.500000e-01
40,4,2,1,3,1.700000e+00
41,3,1,3,3,1.700000e+00
42,5,2,2,1,2.550000e+00
43,1,1,1,3,2.550000e+00
44,5,2,2,3,8.500000e-01
45,1,1,1,2,1.700000e+00
46,6,2,3,1,1.700000e+00
47,4,2,1,2,1.700000e+00
48,1,1,1,3,8.500000e-01
49,6,2,3,1,8.500000e-01
50,4,2,1,1,8.500000e-01
51,6,2,3,4,1.700000e+00
52,6,2,3,4,8.500000e-01
53,4,2,1,3,2.550000e+00
54,3,1,3,4,8.500000e-01
