Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,8.500000e-01
2,6,2,3,2,1.700000e+00
3,4,2,1,2,2.550000e+00
4,3,1,3,3,8.500000e-01
5,3,1,3,2,8.500000e-01
6,4,2,1,1,1.700000e+00
7,6,2,3,1,1.700000e+00
8,2,1,2,3,2.550000e+00
9,4,2,1,4,1.700000e+00
10,2,1,2,4,1.700000e+00
11,5,2,2,3,8.500000e-01
12,4,2,1,3,1.700000e+00
13,6,2,3,4,8.500000e-01
14,1,1,1,3,8.500000e-01
15,6,2,3,1,1.700000e+00
16,6,2,3,2,8.500000e-01
17,4,2,1,1,1.700000e+00
18,5,2,2,2,8.500000e-01
19,6,2,3,4,8.500000e-01
20,3,1,3,4,2.550000e+00
21,5,2,2,3,8.500000e-01
22,1,1,1,2,1.700000e+00
23,5,2,2,4,1.700000e+00
24,6,2,3,1,8.500000e-01
25,1,1,1,2,2.550000e+00
26,3,1,3,2,2.550000e+00
27,4,2,1,4,2.550000e+00
28,3,1,3,1,1.700000e+00
29,1,1,1,3,1.700000e+00
30,6,2,3,1,1.700000e+00
31,6,2,3,4,2.550000e+00
32,4,2,1,2,8.500000e-01
33,4,2,1,4,1.700000e+00
34,3,1,3,3,2.550000e+00
35,2,1,2,1,2.550000e+00
36,3,1,3,4,1.700000e+00
37,2,1,2,3,2.550000e+00
38,4,2,1,3,2.550000e+00
39,1,1,1,2,2.550000e+00
40,1,1,1,2,1.700000e+00
41,1,1,1,4,2.550000e+00
42,1,1,1,4,2.550000e+00
43,6,2,3,1,2.550000e+00
44,1,1,1,3,8.500000e-01
45,5,2,2,2,1.700000e+00
46,3,1,3,3,2.550000e+00
47,2,1,2,1,1.700000e+00
48,1,1,1,2,8.500000e-01
49,3,1,3,4,2.550000e+00
50,3,1,3,3,8.500000e-01
51,6,2,3,1,8.500000e-01
52,4,2,1,3,8.500000e-01
53,3,1,3,1,8.500000e-01
54,4,2,1,2,2.550000e+00
