Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,2,1.700000e+00
2,3,1,3,2,1.700000e+00
3,4,2,1,2,1.700000e+00
4,1,1,1,4,8.500000e-01
5,4,2,1,3,1.700000e+00
6,5,2,2,4,1.700000e+00
7,5,2,2,2,1.700000e+00
8,6,2,3,2,2.550000e+00
9,3,1,3,1,2.550000e+00
10,3,1,3,4,8.500000e-01
11,1,1,1,4,1.700000e+00
12,6,2,3,1,8.500000e-01
13,6,2,3,4,2.550000e+00
14,3,1,3,2,2.550000e+00
15,5,2,2,4,8.500000e-01
16,4,2,1,2,2.550000e+00
17,3,1,3,1,1.700000e+00
18,6,2,3,3,8.500000e-01
19,5,2,2,3,8.500000e-01
20,2,1,2,4,8.500000e-01
21,6,2,3,3,2.550000e+00
22,1,1,1,1,1.700000e+00
23,1,1,1,1,8.500000e-01
24,4,2,1,1,2.550000e+00
25,2,1,2,2,1.700000e+00
26,5,2,2,4,2.550000e+00
27,4,2,1,4,2.550000e+00
28,3,1,3,1,1.700000e+00
29,3,1,3,3,2.550000e+00
30,4,2,1,3,8.500000e-01
31,2,1,2,3,2.550000e+00
32,4,2,1,4,8.500000e-01
33,6,2,3,4,1.700000e+00
34,4,2,1,1,1.700000e+00
35,1,1,1,1,2.550000e+00
36,6,2,3,1,8.500000e-01
37,3,1,3,3,8.500000e-01
38,3,1,3,2,2.550000e+00
39,4,2,1,4,8.500000e-01
40,1,1,1,1,1.700000e+00
41,2,1,2,4,8.500000e-01
42,4,2,1,3,2.550000e+00
43,4,2,1,2,2.550000e+00
44,3,1,3,3,1.700000e+00
45,1,1,1,3,8.500000e-01
46,2,1,2,2,8.500000e-01
47,1,1,1,2,8.500000e-01
48,1,1,1,3,8.500000e-01
49,1,1,1,4,2.550000e+00
50,1,1,1,1,2.550000e+00
51,6,2,3,1,2.550000e+00
52,6,2,3,3,1.700000e+00
53,6,2,3,2,1.700000e+00
54,6,2,3,3,1.700000e+00
