Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,3,8.500000e-01
2,4,2,1,2,2.550000e+00
3,1,1,1,1,1.700000e+00
4,3,1,3,4,1.700000e+00
5,6,2,3,3,2.550000e+00
6,6,2,3,4,8.500000e-01
7,3,1,3,4,8.500000e-01
8,6,2,3,4,8.500000e-01
9,6,2,3,2,8.500000e-01
10,1,1,1,2,8.500000e-01
11,1,1,1,3,2.550000e+00
12,5,2,2,4,1.700000e+00
13,6,2,3,1,2.550000e+00
14,3,1,3,2,2.550000e+00
15,3,1,3,3,8.500000e-01
16,1,1,1,1,2.550000e+00
17,6,2,3,1,2.550000e+00
18,6,2,3,4,2.550000e+00
19,4,2,1,4,2.550000e+00
20,6,2,3,3,2.550000e+00
21,5,2,2,4,2.550000e+00
22,2,1,2,4,8.500000e-01
23,4,2,1,2,1.700000e+00
24,4,2,1,2,8.500000e-01
25,4,2,1,1,1.700000e+00
26,1,1,1,1,2.550000e+00
27,4,2,1,1,1.700000e+00
28,3,1,3,3,8.500000e-01
29,3,1,3,2,2.550000e+00
30,6,2,3,2,8.500000e-01
31,3,1,3,3,1.700000e+00
32,1,1,1,2,8.500000e-01
33,5,2,2,1,1.700000e+00
34,2,1,2,1,1.700000e+00
35,6,2,3,2,1.700000e+00
36,1,1,1,2,1.700000e+00
37,1,1,1,2,1.700000e+00
38,5,2,2,4,1.700000e+00
39,4,2,1,4,1.700000e+00
40,4,2,1,3,2.550000e+00
41,3,1,3,3,1.700000e+00
42,2,1,2,4,1.700000e+00
43,6,2,3,1,1.700000e+00
44,1,1,1,4,2.550000e+00
45,4,2,1,1,2.550000e+00
46,3,1,3,3,1.700000e+00
47,3,1,3,1,8.500000e-01
48,2,1,2,2,8.500000e-01
49,2,1,2,1,8.500000e-01
50,1,1,1,4,8.500000e-01
51,4,2,1,2,8.500000e-01
52,4,2,1,2,2.550000e+00
53,1,1,1,2,2.550000e+00
54,5,2,2,3,8.500000e-01
