Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,2,2.550000e+00
2,4,2,1,1,2.550000e+00
3,4,2,1,4,1.700000e+00
4,3,1,3,4,1.700000e+00
5,1,1,1,4,2.550000e+00
6,1,1,1,1,1.700000e+00
7,6,2,3,4,1.700000e+00
8,6,2,3,1,2.550000e+00
9,3,1,3,1,1.700000e+00
10,1,1,1,4,2.550000e+00
11,4,2,1,4,2.550000e+00
12,1,1,1,1,8.500000e-01
13,4,2,1,1,8.500000e-01
14,3,1,3,2,2.550000e+00
15,5,2,2,3,8.500000e-01
16,2,1,2,3,8.500000e-01
17,4,2,1,2,1.700000e+00
18,1,1,1,2,8.500000e-01
19,3,1,3,2,1.700000e+00
20,1,1,1,4,8.500000e-01
21,4,2,1,2,2.550000e+00
22,4,2,1,2,1.700000e+00
23,6,2,3,2,1.700000e+00
24,4,2,1,3,2.550000e+00
25,4,2,1,4,2.550000e+00
26,3,1,3,3,1.700000e+00
27,6,2,3,4,1.700000e+00
28,5,2,2,3,2.550000e+00
29,3,1,3,3,8.500000e-01
30,6,2,3,3,8.500000e-01
31,1,1,1,2,1.700000e+00
32,5,2,2,1,8.500000e-01
33,1,1,1,3,2.550000e+00
34,6,2,3,1,8.500000e-01
35,6,2,3,1,8.500000e-01
36,6,2,3,2,1.700000e+00
37,5,2,2,1,1.700000e+00
38,3,1,3,4,8.500000e-01
39,2,1,2,1,1.700000e+00
40,2,1,2,4,8.500000e-01
41,4,2,1,4,2.550000e+00
42,5,2,2,3,8.500000e-01
43,6,2,3,2,2.550000e+00
44,3,1,3,2,8.500000e-01
45,1,1,1,2,1.700000e+00
46,3,1,3,3,1.700000e+00
47,1,1,1,2,2.550000e+00
48,3,1,3,3,2.550000e+00
49,1,1,1,1,8.500000e-01
50,3,1,3,3,8.500000e-01
51,6,2,3,2,2.550000e+00
52,2,1,2,4,1.700000e+00
53,2,1,2,1,8.500000e-01
54,6,2,3,1,2.550000e+00
