Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,3,1.700000e+00
2,4,2,1,1,2.550000e+00
3,5,2,2,3,8.500000e-01
4,3,1,3,4,2.550000e+00
5,2,1,2,2,8.500000e-01
6,3,1,3,2,8.500000e-01
7,1,1,1,1,1.700000e+00
8,1,1,1,3,8.500000e-01
9,6,2,3,4,2.550000e+00
10,1,1,1,4,2.550000e+00
11,4,2,1,4,1.700000e+00
12,6,2,3,1,2.550000e+00
13,1,1,1,1,8.500000e-01
14,3,1,3,4,1.700000e+00
15,4,2,1,2,8.500000e-01
16,2,1,2,2,8.500000e-01
17,3,1,3,3,8.500000e-01
18,3,1,3,4,2.550000e+00
19,1,1,1,3,8.500000e-01
20,6,2,3,3,8.500000e-01
21,3,1,3,4,2.550000e+00
22,5,2,2,3,8.500000e-01
23,4,2,1,1,1.700000e+00
24,1,1,1,2,1.700000e+00
25,3,1,3,2,2.550000e+00
26,1,1,1,3,1.700000e+00
27,6,2,3,4,8.500000e-01
28,1,1,1,4,2.550000e+00
29,4,2,1,1,1.700000e+00
30,6,2,3,1,2.550000e+00
31,4,2,1,2,1.700000e+00
32,6,2,3,2,1.700000e+00
33,1,1,1,4,1.700000e+00
34,1,1,1,3,8.500000e-01
35,3,1,3,2,8.500000e-01
36,2,1,2,2,2.550000e+00
37,4,2,1,1,1.700000e+00
38,3,1,3,4,2.550000e+00
39,5,2,2,4,2.550000e+00
40,1,1,1,1,1.700000e+00
41,6,2,3,4,8.500000e-01
42,5,2,2,3,1.700000e+00
43,6,2,3,3,8.500000e-01
44,6,2,3,2,1.700000e+00
45,6,2,3,2,2.550000e+00
46,4,2,1,2,2.550000e+00
47,4,2,1,1,1.700000e+00
48,4,2,1,1,2.550000e+00
49,4,2,1,4,2.550000e+00
50,5,2,2,3,2.550000e+00
51,3,1,3,1,1.700000e+00
52,6,2,3,2,8.500000e-01
53,2,1,2,1,1.700000e+00
54,3,1,3,1,8.500000e-01
