Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,3,2.550000e+00
2,6,2,3,2,1.700000e+00
3,4,2,1,2,2.550000e+00
4,3,1,3,4,8.500000e-01
5,4,2,1,2,8.500000e-01
6,1,1,1,1,8.500000e-01
7,1,1,1,2,2.550000e+00
8,4,2,1,3,2.550000e+00
9,1,1,1,2,8.500000e-01
10,5,2,2,4,1.700000e+00
11,1,1,1,4,8.500000e-01
12,1,1,1,3,8.500000e-01
13,4,2,1,1,8.500000e-01
14,6,2,3,1,1.700000e+00
15,5,2,2,1,1.700000e+00
16,6,2,3,3,1.700000e+00
17,1,1,1,2,1.700000e+00
18,5,2,2,1,8.500000e-01
19,2,1,2,4,2.550000e+00
20,3,1,3,3,1.700000e+00
21,2,1,2,4,2.550000e+00
22,3,1,3,1,1.700000e+00
23,6,2,3,4,2.550000e+00
24,1,1,1,1,8.500000e-01
25,4,2,1,3,8.500000e-01
26,6,2,3,3,2.550000e+00
27,3,1,3,3,2.550000e+00
28,3,1,3,1,8.500000e-01
29,5,2,2,3,1.700000e+00
30,5,2,2,2,1.700000e+00
31,6,2,3,1,2.550000e+00
32,3,1,3,2,1.700000e+00
33,2,1,2,4,2.550000e+00
34,2,1,2,2,2.550000e+00
35,6,2,3,2,1.700000e+00
36,3,1,3,2,2.550000e+00
37,4,2,1,4,2.550000e+00
38,3,1,3,3,8.500000e-01
39,4,2,1,2,1.700000e+00
40,6,2,3,1,1.700000e+00
41,6,2,3,3,1.700000e+00
42,1,1,1,2,8.500000e-01
43,6,2,3,3,2.550000e+00
44,4,2,1,3,8.500000e-01
45,4,2,1,2,1.700000e+00
46,4,2,1,3,1.700000e+00
47,2,1,2,4,2.550000e+00
48,1,1,1,4,1.700000e+00
49,1,1,1,1,8.500000e-01
50,3,1,3,4,8.500000e-01
51,6,2,3,1,8.500000e-01
52,3,1,3,4,2.550000e+00
53,1,1,1,2,2.550000e+00
54,4,2,1,4,8.500000e-01
