Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,2,8.500000e-01
2,3,1,3,4,2.550000e+00
3,1,1,1,3,2.550000e+00
4,6,2,3,3,1.700000e+00
5,4,2,1,1,2.550000e+00
6,2,1,2,1,2.550000e+00
7,3,1,3,4,8.500000e-01
8,4,2,1,1,1.700000e+00
9,4,2,1,2,1.700000e+00
10,3,1,3,4,2.550000e+00
11,6,2,3,1,8.500000e-01
12,1,1,1,3,8.500000e-01
13,3,1,3,4,1.700000e+00
14,4,2,1,1,2.550000e+00
15,4,2,1,3,8.500000e-01
16,4,2,1,3,1.700000e+00
17,6,2,3,2,2.550000e+00
18,6,2,3,3,1.700000e+00
19,3,1,3,1,8.500000e-01
20,5,2,2,4,1.700000e+00
21,1,1,1,1,1.700000e+00
22,1,1,1,1,1.700000e+00
23,4,2,1,1,8.500000e-01
24,6,2,3,3,8.500000e-01
25,3,1,3,4,8.500000e-01
26,2,1,2,2,8.500000e-01
27,4,2,1,2,1.700000e+00
28,1,1,1,2,8.500000e-01
29,1,1,1,2,1.700000e+00
30,1,1,1,1,8.500000e-01
31,5,2,2,1,1.700000e+00
32,4,2,1,4,8.500000e-01
33,6,2,3,4,1.700000e+00
34,2,1,2,3,2.550000e+00
35,5,2,2,3,1.700000e+00
36,2,1,2,2,1.700000e+00
37,3,1,3,2,2.550000e+00
38,4,2,1,1,8.500000e-01
39,2,1,2,3,2.550000e+00
40,1,1,1,1,8.500000e-01
41,1,1,1,2,2.550000e+00
42,6,2,3,4,2.550000e+00
43,4,2,1,1,1.700000e+00
44,1,1,1,1,2.550000e+00
45,3,1,3,4,1.700000e+00
46,6,2,3,3,2.550000e+00
47,3,1,3,4,2.550000e+00
48,3,1,3,1,2.550000e+00
49,6,2,3,3,2.550000e+00
50,5,2,2,4,1.700000e+00
51,1,1,1,2,8.500000e-01
52,6,2,3,2,2.550000e+00
53,3,1,3,2,8.500000e-01
54,5,2,2,4,8.500000e-01
