Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,3,2.550000e+00
2,1,1,1,3,2.550000e+00
3,5,2,2,2,8.500000e-01
4,1,1,1,1,8.500000e-01
5,3,1,3,3,1.700000e+00
6,4,2,1,3,1.700000e+00
7,3,1,3,4,1.700000e+00
8,2,1,2,1,8.500000e-01
9,6,2,3,2,2.550000e+00
10,6,2,3,3,1.700000e+00
11,5,2,2,4,1.700000e+00
12,3,1,3,3,8.500000e-01
13,6,2,3,2,2.550000e+00
14,3,1,3,3,1.700000e+00
15,2,1,2,2,8.500000e-01
16,3,1,3,1,8.500000e-01
17,4,2,1,3,2.550000e+00
18,1,1,1,4,1.700000e+00
19,1,1,1,1,1.700000e+00
20,1,1,1,2,1.700000e+00
21,5,2,2,1,2.550000e+00
22,4,2,1,2,2.550000e+00
23,3,1,3,2,1.700000e+00
24,5,2,2,1,2.550000e+00
25,1,1,1,1,8.500000e-01
26,6,2,3,1,2.550000e+00
27,4,2,1,3,2.550000e+00
28,5,2,2,3,2.550000e+00
29,6,2,3,4,1.700000e+00
30,6,2,3,3,8.500000e-01
31,1,1,1,2,8.500000e-01
32,3,1,3,4,8.500000e-01
33,1,1,1,2,1.700000e+00
34,4,2,1,3,1.700000e+00
35,3,1,3,4,1.700000e+00
36,4,2,1,2,1.700000e+00
37,2,1,2,3,1.700000e+00
38,1,1,1,1,8.500000e-01
39,4,2,1,4,2.550000e+00
40,4,2,1,1,8.500000e-01
41,6,2,3,2,8.500000e-01
42,6,2,3,4,1.700000e+00
43,3,1,3,4,2.550000e+00
44,4,2,1,2,2.550000e+00
45,3,1,3,3,1.700000e+00
46,6,2,3,4,2.550000e+00
47,4,2,1,4,8.500000e-01
48,3,1,3,2,8.500000e-01
49,6,2,3,1,8.500000e-01
50,1,1,1,1,8.500000e-01
51,4,2,1,4,2.550000e+00
52,2,1,2,4,2.550000e+00
53,6,2,3,4,8.500000e-01
54,2,1,2,1,2.550000e+00
