Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,1,1.700000e+00
2,2,1,2,2,2.550000e+00
3,4,2,1,4,2.550000e+00
4,6,2,3,4,2.550000e+00
5,3,1,3,3,1.700000e+00
6,2,1,2,1,8.500000e-01
7,5,2,2,4,1.700000e+00
8,4,2,1,1,8.500000e-01
9,4,2,1,4,1.700000e+00
10,5,2,2,1,2.550000e+00
11,6,2,3,2,1.700000e+00
12,1,1,1,2,1.700000e+00
13,1,1,1,1,2.550000e+00
14,1,1,1,2,1.700000e+00
15,3,1,3,2,8.500000e-01
16,2,1,2,4,1.700000e+00
17,1,1,1,1,1.700000e+00
18,4,2,1,2,2.550000e+00
19,2,1,2,2,8.500000e-01
20,4,2,1,3,1.700000e+00
21,6,2,3,4,8.500000e-01
22,6,2,3,4,1.700000e+00
23,6,2,3,3,2.550000e+00
24,1,1,1,4,8.500000e-01
25,3,1,3,4,8.500000e-01
26,3,1,3,1,1.700000e+00
27,3,1,3,3,8.500000e-01
28,6,2,3,3,8.500000e-01
29,6,2,3,1,1.700000e+00
30,3,1,3,1,8.500000e-01
31,6,2,3,1,2.550000e+00
32,1,1,1,1,1.700000e+00
33,4,2,1,1,1.700000e+00
34,6,2,3,3,1.700000e+00
35,6,2,3,3,2.550000e+00
36,3,1,3,4,2.550000e+00
37,4,2,1,3,2.550000e+00
38,4,2,1,2,8.500000e-01
39,1,1,1,2,2.550000e+00
40,1,1,1,4,8.500000e-01
41,1,1,1,3,8.500000e-01
42,1,1,1,3,8.500000e-01
43,2,1,2,2,2.550000e+00
44,1,1,1,3,1.700000e+00
45,3,1,3,3,8.500000e-01
46,4,2,1,3,2.550000e+00
47,4,2,1,3,8.500000e-01
48,5,2,2,4,8.500000e-01
49,5,2,2,3,8.500000e-01
50,5,2,2,1,2.550000e+00
51,3,1,3,2,2.550000e+00
52,4,2,1,3,2.550000e+00
53,6,2,3,3,1.700000e+00
54,3,1,3,1,2.550000e+00
