Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,4,8.500000e-01
2,4,2,1,1,8.500000e-01
3,1,1,1,4,8.500000e-01
4,3,1,3,2,2.550000e+00
5,6,2,3,3,2.550000e+00
6,4,2,1,2,1.700000e+00
7,4,2,1,3,8.500000e-01
8,5,2,2,2,1.700000e+00
9,1,1,1,1,1.700000e+00
10,6,2,3,3,2.550000e+00
11,4,2,1,1,2.550000e+00
12,4,2,1,2,1.700000e+00
13,2,1,2,2,1.700000e+00
14,4,2,1,1,2.550000e+00
15,1,1,1,4,2.550000e+00
16,3,1,3,3,2.550000e+00
17,1,1,1,4,2.550000e+00
18,5,2,2,4,8.500000e-01
19,3,1,3,3,1.700000e+00
20,6,2,3,4,1.700000e+00
21,6,2,3,4,1.700000e+00
22,1,1,1,1,1.700000e+00
23,5,2,2,3,2.550000e+00
24,2,1,2,4,1.700000e+00
25,6,2,3,4,8.500000e-01
26,6,2,3,2,8.500000e-01
27,4,2,1,1,1.700000e+00
28,3,1,3,2,8.500000e-01
29,3,1,3,4,1.700000e+00
30,5,2,2,4,2.550000e+00
31,3,1,3,3,2.550000e+00
32,2,1,2,1,8.500000e-01
33,6,2,3,2,8.500000e-01
34,4,2,1,1,2.550000e+00
35,4,2,1,3,1.700000e+00
36,1,1,1,2,2.550000e+00
37,3,1,3,3,8.500000e-01
38,6,2,3,3,1.700000e+00
39,4,2,1,4,8.500000e-01
40,1,1,1,2,8.500000e-01
41,3,1,3,1,2.550000e+00
42,6,2,3,4,8.500000e-01
43,6,2,3,1,2.550000e+00
44,1,1,1,3,2.550000e+00
45,1,1,1,2,8.500000e-01
46,1,1,1,3,8.500000e-01
47,6,2,3,2,2.550000e+00
48,2,1,2,1,8.500000e-01
49,3,1,3,4,1.700000e+00
50,3,1,3,2,1.700000e+00
51,3,1,3,1,2.550000e+00
52,4,2,1,3,1.700000e+00
53,1,1,1,1,8.500000e-01
54,5,2,2,1,1.700000e+00
