Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,2,2.550000e+00
2,6,2,3,1,8.500000e-01
3,4,2,1,1,1.700000e+00
4,5,2,2,3,1.700000e+00
5,2,1,2,3,2.550000e+00
6,4,2,1,1,8.500000e-01
7,1,1,1,1,2.550000e+00
8,4,2,1,2,1.700000e+00
9,3,1,3,4,8.500000e-01
10,6,2,3,1,1.700000e+00
11,5,2,2,2,2.550000e+00
12,6,2,3,1,8.500000e-01
13,3,1,3,2,2.550000e+00
14,4,2,1,4,8.500000e-01
15,6,2,3,4,1.700000e+00
16,6,2,3,2,8.500000e-01
17,1,1,1,3,8.500000e-01
18,6,2,3,4,1.700000e+00
19,1,1,1,4,2.550000e+00
20,3,1,3,4,2.550000e+00
21,1,1,1,3,2.550000e+00
22,4,2,1,4,1.700000e+00
23,3,1,3,3,2.550000e+00
24,3,1,3,3,1.700000e+00
25,1,1,1,2,8.500000e-01
26,4,2,1,4,2.550000e+00
27,2,1,2,4,8.500000e-01
28,2,1,2,2,1.700000e+00
29,6,2,3,1,2.550000e+00
30,3,1,3,2,2.550000e+00
31,3,1,3,3,1.700000e+00
32,4,2,1,2,8.500000e-01
33,4,2,1,2,1.700000e+00
34,3,1,3,1,8.500000e-01
35,4,2,1,4,8.500000e-01
36,3,1,3,3,2.550000e+00
37,1,1,1,1,8.500000e-01
38,1,1,1,4,8.500000e-01
39,3,1,3,3,1.700000e+00
40,4,2,1,3,1.700000e+00
41,3,1,3,2,2.550000e+00
42,6,2,3,1,2.550000e+00
43,2,1,2,1,1.700000e+00
44,5,2,2,1,2.550000e+00
45,1,1,1,3,1.700000e+00
46,6,2,3,4,8.500000e-01
47,2,1,2,3,8.500000e-01
48,6,2,3,2,1.700000e+00
49,6,2,3,2,1.700000e+00
50,5,2,2,3,8.500000e-01
51,1,1,1,1,2.550000e+00
52,5,2,2,2,8.500000e-01
53,1,1,1,1,2.550000e+00
54,1,1,1,3,1.700000e+00
