Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,4,8.500000e-01
2,3,1,3,2,2.550000e+00
3,4,2,1,2,2.550000e+00
4,1,1,1,2,1.700000e+00
5,2,1,2,2,1.700000e+00
6,4,2,1,3,8.500000e-01
7,4,2,1,4,1.700000e+00
8,1,1,1,4,2.550000e+00
9,4,2,1,2,2.550000e+00
10,1,1,1,4,1.700000e+00
11,4,2,1,4,2.550000e+00
12,1,1,1,1,8.500000e-01
13,4,2,1,1,1.700000e+00
14,1,1,1,1,8.500000e-01
15,6,2,3,1,8.500000e-01
16,3,1,3,2,2.550000e+00
17,5,2,2,2,2.550000e+00
18,1,1,1,3,1.700000e+00
19,5,2,2,4,8.500000e-01
20,6,2,3,3,1.700000e+00
21,4,2,1,1,8.500000e-01
22,6,2,3,4,8.500000e-01
23,6,2,3,1,8.500000e-01
24,1,1,1,2,2.550000e+00
25,1,1,1,2,1.700000e+00
26,1,1,1,1,2.550000e+00
27,3,1,3,4,8.500000e-01
28,2,1,2,1,2.550000e+00
29,3,1,3,4,2.550000e+00
30,5,2,2,1,8.500000e-01
31,4,2,1,3,1.700000e+00
32,6,2,3,4,8.500000e-01
33,3,1,3,3,2.550000e+00
34,1,1,1,1,8.500000e-01
35,5,2,2,4,1.700000e+00
36,3,1,3,3,2.550000e+00
37,6,2,3,1,2.550000e+00
38,3,1,3,2,2.550000e+00
39,2,1,2,3,1.700000e+00
40,3,1,3,1,1.700000e+00
41,5,2,2,3,8.500000e-01
42,4,2,1,4,1.700000e+00
43,2,1,2,3,1.700000e+00
44,3,1,3,3,1.700000e+00
45,4,2,1,2,1.700000e+00
46,6,2,3,4,8.500000e-01
47,6,2,3,1,2.550000e+00
48,4,2,1,2,8.500000e-01
49,6,2,3,2,2.550000e+00
50,6,2,3,3,1.700000e+00
51,1,1,1,1,1.700000e+00
52,6,2,3,4,8.500000e-01
53,2,1,2,4,8.500000e-01
54,3,1,3,2,2.550000e+00
