Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,1,1.700000e+00
2,6,2,3,2,2.550000e+00
3,6,2,3,3,8.500000e-01
4,5,2,2,1,8.500000e-01
5,2,1,2,2,2.550000e+00
6,3,1,3,3,2.550000e+00
7,3,1,3,2,8.500000e-01
8,2,1,2,3,8.500000e-01
9,1,1,1,1,8.500000e-01
10,1,1,1,1,2.550000e+00
11,4,2,1,2,1.700000e+00
12,1,1,1,3,2.550000e+00
13,5,2,2,3,8.500000e-01
14,6,2,3,4,1.700000e+00
15,3,1,3,1,2.550000e+00
16,1,1,1,2,1.700000e+00
17,6,2,3,2,2.550000e+00
18,6,2,3,3,8.500000e-01
19,3,1,3,4,1.700000e+00
20,6,2,3,1,1.700000e+00
21,3,1,3,4,1.700000e+00
22,1,1,1,3,1.700000e+00
23,6,2,3,2,2.550000e+00
24,4,2,1,4,2.550000e+00
25,6,2,3,4,2.550000e+00
26,4,2,1,4,2.550000e+00
27,6,2,3,2,8.500000e-01
28,4,2,1,1,1.700000e+00
29,4,2,1,1,8.500000e-01
30,4,2,1,1,2.550000e+00
31,1,1,1,4,8.500000e-01
32,5,2,2,3,2.550000e+00
33,4,2,1,4,8.500000e-01
34,3,1,3,2,2.550000e+00
35,1,1,1,3,1.700000e+00
36,5,2,2,4,1.700000e+00
37,4,2,1,1,8.500000e-01
38,2,1,2,2,1.700000e+00
39,3,1,3,4,1.700000e+00
40,3,1,3,4,1.700000e+00
41,1,1,1,2,1.700000e+00
42,2,1,2,4,8.500000e-01
43,4,2,1,1,2.550000e+00
44,3,1,3,2,2.550000e+00
45,6,2,3,4,8.500000e-01
46,5,2,2,4,8.500000e-01
47,3,1,3,1,8.500000e-01
48,1,1,1,1,2.550000e+00
49,4,2,1,3,2.550000e+00
50,1,1,1,2,8.500000e-01
51,2,1,2,3,1.700000e+00
52,1,1,1,4,8.500000e-01
53,3,1,3,4,1.700000e+00
54,4,2,1,2,1.700000e+00
