Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,3,2.550000e+00
2,4,2,1,2,1.700000e+00
3,6,2,3,1,2.550000e+00
4,3,1,3,4,1.700000e+00
5,4,2,1,4,8.500000e-01
6,1,1,1,1,2.550000e+00
7,6,2,3,1,8.500000e-01
8,4,2,1,3,1.700000e+00
9,5,2,2,1,8.500000e-01
10,6,2,3,1,8.500000e-01
11,3,1,3,3,2.550000e+00
12,1,1,1,1,2.550000e+00
13,3,1,3,2,1.700000e+00
14,1,1,1,2,1.700000e+00
15,3,1,3,4,2.550000e+00
16,3,1,3,1,1.700000e+00
17,6,2,3,2,8.500000e-01
18,4,2,1,1,2.550000e+00
19,3,1,3,4,1.700000e+00
20,6,2,3,4,8.500000e-01
21,5,2,2,2,1.700000e+00
22,2,1,2,1,8.500000e-01
23,5,2,2,4,1.700000e+00
24,1,1,1,3,2.550000e+00
25,3,1,3,2,1.700000e+00
26,6,2,3,3,1.700000e+00
27,1,1,1,4,8.500000e-01
28,3,1,3,1,8.500000e-01
29,6,2,3,3,2.550000e+00
30,4,2,1,2,1.700000e+00
31,2,1,2,3,2.550000e+00
32,1,1,1,3,1.700000e+00
33,3,1,3,4,2.550000e+00
34,6,2,3,4,2.550000e+00
35,3,1,3,2,1.700000e+00
36,2,1,2,2,1.700000e+00
37,4,2,1,2,8.500000e-01
38,4,2,1,3,2.550000e+00
39,3,1,3,4,1.700000e+00
40,1,1,1,1,8.500000e-01
41,6,2,3,2,1.700000e+00
42,4,2,1,1,8.500000e-01
43,2,1,2,3,1.700000e+00
44,5,2,2,4,8.500000e-01
45,6,2,3,1,2.550000e+00
46,1,1,1,2,8.500000e-01
47,1,1,1,3,2.550000e+00
48,2,1,2,1,2.550000e+00
49,1,1,1,2,8.500000e-01
50,4,2,1,1,2.550000e+00
51,4,2,1,2,8.500000e-01
52,4,2,1,1,8.500000e-01
53,5,2,2,3,2.550000e+00
54,1,1,1,2,8.500000e-01
