Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,1.700000e+00
2,6,2,3,3,8.500000e-01
3,1,1,1,2,1.700000e+00
4,3,1,3,3,8.500000e-01
5,4,2,1,4,2.550000e+00
6,3,1,3,1,1.700000e+00
7,5,2,2,3,2.550000e+00
8,4,2,1,4,2.550000e+00
9,1,1,1,4,2.550000e+00
10,5,2,2,1,2.550000e+00
11,3,1,3,1,2.550000e+00
12,1,1,1,4,2.550000e+00
13,6,2,3,3,2.550000e+00
14,6,2,3,4,8.500000e-01
15,6,2,3,3,1.700000e+00
16,6,2,3,4,8.500000e-01
17,6,2,3,1,1.700000e+00
18,3,1,3,4,2.550000e+00
19,4,2,1,1,8.500000e-01
20,4,2,1,3,8.500000e-01
21,3,1,3,3,1.700000e+00
22,1,1,1,3,2.550000e+00
23,5,2,2,1,8.500000e-01
24,1,1,1,3,8.500000e-01
25,3,1,3,1,8.500000e-01
26,3,1,3,4,2.550000e+00
27,1,1,1,1,2.550000e+00
28,6,2,3,4,1.700000e+00
29,1,1,1,2,1.700000e+00
30,4,2,1,1,2.550000e+00
31,6,2,3,1,1.700000e+00
32,2,1,2,4,1.700000e+00
33,3,1,3,1,8.500000e-01
34,2,1,2,4,8.500000e-01
35,4,2,1,2,2.550000e+00
36,2,1,2,3,8.500000e-01
37,4,2,1,4,1.700000e+00
38,1,1,1,2,8.500000e-01
39,2,1,2,3,8.500000e-01
40,4,2,1,1,2.550000e+00
41,1,1,1,4,1.700000e+00
42,6,2,3,3,8.500000e-01
43,6,2,3,1,1.700000e+00
44,3,1,3,2,8.500000e-01
45,4,2,1,1,1.700000e+00
46,3,1,3,4,2.550000e+00
47,4,2,1,2,2.550000e+00
48,2,1,2,1,1.700000e+00
49,5,2,2,3,8.500000e-01
50,3,1,3,4,1.700000e+00
51,5,2,2,2,1.700000e+00
52,1,1,1,2,1.700000e+00
53,4,2,1,4,8.500000e-01
54,6,2,3,3,2.550000e+00
