Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,1.700000e+00
2,1,1,1,1,2.550000e+00
3,4,2,1,1,1.700000e+00
4,6,2,3,3,8.500000e-01
5,5,2,2,2,1.700000e+00
6,5,2,2,3,8.500000e-01
7,3,1,3,3,2.550000e+00
8,4,2,1,3,2.550000e+00
9,3,1,3,3,1.700000e+00
10,4,2,1,1,8.500000e-01
11,4,2,1,3,2.550000e+00
12,6,2,3,1,2.550000e+00
13,1,1,1,2,1.700000e+00
14,2,1,2,2,8.500000e-01
15,3,1,3,3,8.500000e-01
16,3,1,3,1,1.700000e+00
17,6,2,3,1,8.500000e-01
18,6,2,3,2,1.700000e+00
19,6,2,3,4,2.550000e+00
20,3,1,3,1,8.500000e-01
21,4,2,1,1,2.550000e+00
22,1,1,1,1,2.550000e+00
23,4,2,1,4,2.550000e+00
24,4,2,1,1,2.550000e+00
25,3,1,3,2,1.700000e+00
26,6,2,3,2,1.700000e+00
27,1,1,1,1,2.550000e+00
28,6,2,3,3,2.550000e+00
29,6,2,3,1,8.500000e-01
30,1,1,1,2,8.500000e-01
31,3,1,3,4,2.550000e+00
32,4,2,1,4,8.500000e-01
33,1,1,1,4,8.500000e-01
34,2,1,2,4,8.500000e-01
35,6,2,3,4,1.700000e+00
36,3,1,3,1,8.500000e-01
37,3,1,3,3,2.550000e+00
38,5,2,2,4,2.550000e+00
39,6,2,3,2,8.500000e-01
40,6,2,3,4,1.700000e+00
41,3,1,3,3,2.550000e+00
42,4,2,1,2,8.500000e-01
43,5,2,2,1,1.700000e+00
44,2,1,2,1,1.700000e+00
45,1,1,1,4,1.700000e+00
46,1,1,1,2,1.700000e+00
47,1,1,1,4,8.500000e-01
48,2,1,2,2,1.700000e+00
49,4,2,1,2,1.700000e+00
50,3,1,3,2,1.700000e+00
51,4,2,1,4,8.500000e-01
52,2,1,2,2,2.550000e+00
53,5,2,2,2,8.500000e-01
54,1,1,1,1,2.550000e+00
