Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,1,8.500000e-01
2,1,1,1,3,8.500000e-01
3,1,1,1,4,1.700000e+00
4,1,1,1,1,8.500000e-01
5,1,1,1,3,8.500000e-01
6,4,2,1,2,8.500000e-01
7,4,2,1,4,8.500000e-01
8,4,2,1,4,2.550000e+00
9,1,1,1,2,8.500000e-01
10,6,2,3,1,8.500000e-01
11,2,1,2,2,2.550000e+00
12,1,1,1,4,8.500000e-01
13,4,2,1,3,1.700000e+00
14,6,2,3,2,2.550000e+00
15,6,2,3,2,1.700000e+00
16,2,1,2,4,8.500000e-01
17,6,2,3,1,2.550000e+00
18,4,2,1,1,2.550000e+00
19,2,1,2,2,2.550000e+00
20,3,1,3,2,1.700000e+00
21,4,2,1,2,8.500000e-01
22,3,1,3,1,1.700000e+00
23,5,2,2,3,8.500000e-01
24,1,1,1,1,2.550000e+00
25,3,1,3,3,1.700000e+00
26,6,2,3,4,1.700000e+00
27,3,1,3,1,8.500000e-01
28,1,1,1,1,2.550000e+00
29,3,1,3,3,8.500000e-01
30,1,1,1,1,1.700000e+00
31,6,2,3,3,1.700000e+00
32,4,2,1,3,1.700000e+00
33,4,2,1,3,8.500000e-01
34,6,2,3,2,1.700000e+00
35,3,1,3,2,2.550000e+00
36,2,1,2,2,2.550000e+00
37,6,2,3,2,1.700000e+00
38,4,2,1,1,1.700000e+00
39,3,1,3,4,8.500000e-01
40,3,1,3,1,8.500000e-01
41,1,1,1,4,2.550000e+00
42,3,1,3,1,2.550000e+00
43,1,1,1,3,1.700000e+00
44,4,2,1,2,2.550000e+00
45,5,2,2,3,2.550000e+00
46,3,1,3,4,2.550000e+00
47,2,1,2,4,8.500000e-01
48,6,2,3,2,2.550000e+00
49,4,2,1,4,2.550000e+00
50,6,2,3,1,1.700000e+00
51,6,2,3,1,1.700000e+00
52,5,2,2,2,1.700000e+00
53,3,1,3,4,1.700000e+00
54,5,2,2,4,2.550000e+00
