Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,2,2.550000e+00
2,1,1,1,1,1.700000e+00
3,6,2,3,3,2.550000e+00
4,5,2,2,1,1.700000e+00
5,1,1,1,3,1.700000e+00
6,1,1,1,4,8.500000e-01
7,6,2,3,2,2.550000e+00
8,4,2,1,4,8.500000e-01
9,5,2,2,2,2.550000e+00
10,4,2,1,3,1.700000e+00
11,4,2,1,1,2.550000e+00
12,3,1,3,3,8.500000e-01
13,5,2,2,1,2.550000e+00
14,3,1,3,2,1.700000e+00
15,6,2,3,3,1.700000e+00
16,2,1,2,1,1.700000e+00
17,6,2,3,3,2.550000e+00
18,4,2,1,3,2.550000e+00
19,3,1,3,2,2.550000e+00
20,6,2,3,2,1.700000e+00
21,4,2,1,4,8.500000e-01
22,6,2,3,1,2.550000e+00
23,5,2,2,4,2.550000e+00
24,3,1,3,4,2.550000e+00
25,1,1,1,1,1.700000e+00
26,3,1,3,4,1.700000e+00
27,1,1,1,4,8.500000e-01
28,6,2,3,2,1.700000e+00
29,1,1,1,2,2.550000e+00
30,6,2,3,1,8.500000e-01
31,1,1,1,2,1.700000e+00
32,2,1,2,3,8.500000e-01
33,4,2,1,2,8.500000e-01
34,4,2,1,4,8.500000e-01
35,3,1,3,1,1.700000e+00
36,6,2,3,1,8.500000e-01
37,1,1,1,1,8.500000e-01
38,1,1,1,3,2.550000e+00
39,4,2,1,2,8.500000e-01
40,6,2,3,4,2.550000e+00
41,6,2,3,1,2.550000e+00
42,3,1,3,4,2.550000e+00
43,4,2,1,2,8.500000e-01
44,2,1,2,4,8.500000e-01
45,3,1,3,3,1.700000e+00
46,2,1,2,3,8.500000e-01
47,4,2,1,3,1.700000e+00
48,4,2,1,2,8.500000e-01
49,2,1,2,3,1.700000e+00
50,1,1,1,1,1.700000e+00
51,3,1,3,1,8.500000e-01
52,3,1,3,1,1.700000e+00
53,1,1,1,3,2.550000e+00
54,5,2,2,4,8.500000e-01
