Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,4,1.700000e+00
2,2,1,2,4,2.550000e+00
3,5,2,2,2,1.700000e+00
4,2,1,2,3,2.550000e+00
5,5,2,2,4,2.550000e+00
6,3,1,3,2,2.550000e+00
7,6,2,3,4,8.500000e-01
8,6,2,3,4,2.550000e+00
9,3,1,3,4,8.500000e-01
10,3,1,3,2,1.700000e+00
11,4,2,1,1,2.550000e+00
12,1,1,1,1,8.500000e-01
13,3,1,3,4,1.700000e+00
14,2,1,2,2,2.550000e+00
15,3,1,3,2,8.500000e-01
16,6,2,3,1,8.500000e-01
17,1,1,1,1,2.550000e+00
18,6,2,3,4,1.700000e+00
19,4,2,1,1,1.700000e+00
20,4,2,1,1,2.550000e+00
21,2,1,2,4,1.700000e+00
22,1,1,1,3,8.500000e-01
23,1,1,1,2,2.550000e+00
24,6,2,3,2,8.500000e-01
25,2,1,2,1,8.500000e-01
26,1,1,1,3,2.550000e+00
27,6,2,3,4,1.700000e+00
28,3,1,3,3,8.500000e-01
29,3,1,3,3,8.500000e-01
30,1,1,1,2,2.550000e+00
31,4,2,1,3,8.500000e-01
32,1,1,1,4,8.500000e-01
33,4,2,1,3,1.700000e+00
34,1,1,1,1,2.550000e+00
35,3,1,3,1,1.700000e+00
36,3,1,3,2,8.500000e-01
37,6,2,3,1,1.700000e+00
38,6,2,3,3,8.500000e-01
39,4,2,1,3,8.500000e-01
40,4,2,1,3,2.550000e+00
41,1,1,1,2,1.700000e+00
42,4,2,1,3,1.700000e+00
43,1,1,1,3,2.550000e+00
44,4,2,1,3,2.550000e+00
45,3,1,3,4,8.500000e-01
46,6,2,3,2,8.500000e-01
47,6,2,3,4,1.700000e+00
48,4,2,1,1,1.700000e+00
49,6,2,3,1,2.550000e+00
50,5,2,2,1,8.500000e-01
51,1,1,1,3,1.700000e+00
52,5,2,2,4,1.700000e+00
53,4,2,1,3,2.550000e+00
54,5,2,2,2,1.700000e+00
