Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,3,8.500000e-01
2,1,1,1,3,1.700000e+00
3,1,1,1,4,8.500000e-01
4,4,2,1,1,1.700000e+00
5,1,1,1,1,2.550000e+00
6,4,2,1,2,1.700000e+00
7,3,1,3,3,8.500000e-01
8,4,2,1,3,2.550000e+00
9,3,1,3,2,1.700000e+00
10,6,2,3,4,8.500000e-01
11,3,1,3,3,8.500000e-01
12,6,2,3,4,1.700000e+00
13,5,2,2,4,2.550000e+00
14,3,1,3,4,1.700000e+00
15,6,2,3,2,8.500000e-01
16,4,2,1,4,8.500000e-01
17,3,1,3,3,1.700000e+00
18,6,2,3,3,1.700000e+00
19,5,2,2,4,8.500000e-01
20,6,2,3,1,8.500000e-01
21,4,2,1,2,1.700000e+00
22,3,1,3,1,8.500000e-01
23,6,2,3,4,1.700000e+00
24,2,1,2,3,1.700000e+00
25,1,1,1,4,2.550000e+00
26,6,2,3,1,8.500000e-01
27,1,1,1,3,8.500000e-01
28,4,2,1,1,8.500000e-01
29,2,1,2,3,1.700000e+00
30,1,1,1,4,8.500000e-01
31,3,1,3,1,1.700000e+00
32,5,2,2,1,2.550000e+00
33,1,1,1,2,1.700000e+00
34,2,1,2,2,2.550000e+00
35,6,2,3,3,2.550000e+00
36,6,2,3,3,2.550000e+00
37,2,1,2,4,2.550000e+00
38,6,2,3,1,2.550000e+00
39,1,1,1,3,2.550000e+00
40,5,2,2,2,2.550000e+00
41,4,2,1,2,1.700000e+00
42,3,1,3,2,8.500000e-01
43,4,2,1,3,1.700000e+00
44,1,1,1,2,2.550000e+00
45,3,1,3,3,8.500000e-01
46,1,1,1,4,1.700000e+00
47,1,1,1,3,8.500000e-01
48,3,1,3,2,2.550000e+00
49,4,2,1,4,2.550000e+00
50,3,1,3,1,2.550000e+00
51,6,2,3,2,2.550000e+00
52,5,2,2,2,2.550000e+00
53,4,2,1,4,8.500000e-01
54,2,1,2,4,1.700000e+00
