Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,1,2.550000e+00
2,5,2,2,4,1.700000e+00
3,5,2,2,3,8.500000e-01
4,4,2,1,3,1.700000e+00
5,1,1,1,1,1.700000e+00
6,1,1,1,1,2.550000e+00
7,4,2,1,1,8.500000e-01
8,6,2,3,3,1.700000e+00
9,3,1,3,1,1.700000e+00
10,3,1,3,1,8.500000e-01
11,3,1,3,1,2.550000e+00
12,2,1,2,2,8.500000e-01
13,3,1,3,3,8.500000e-01
14,4,2,1,2,2.550000e+00
15,4,2,1,4,2.550000e+00
16,1,1,1,3,1.700000e+00
17,4,2,1,2,2.550000e+00
18,5,2,2,1,1.700000e+00
19,3,1,3,2,2.550000e+00
20,4,2,1,3,8.500000e-01
21,4,2,1,2,8.500000e-01
22,1,1,1,4,2.550000e+00
23,3,1,3,3,1.700000e+00
24,1,1,1,3,8.500000e-01
25,1,1,1,4,2.550000e+00
26,5,2,2,4,8.500000e-01
27,5,2,2,4,1.700000e+00
28,1,1,1,3,8.500000e-01
29,6,2,3,3,1.700000e+00
30,4,2,1,3,2.550000e+00
31,1,1,1,4,2.550000e+00
32,3,1,3,2,1.700000e+00
33,3,1,3,4,2.550000e+00
34,3,1,3,4,1.700000e+00
35,6,2,3,1,2.550000e+00
36,6,2,3,4,8.500000e-01
37,6,2,3,1,2.550000e+00
38,6,2,3,2,1.700000e+00
39,3,1,3,2,8.500000e-01
40,4,2,1,2,1.700000e+00
41,1,1,1,3,8.500000e-01
42,6,2,3,4,8.500000e-01
43,4,2,1,2,2.550000e+00
44,2,1,2,4,8.500000e-01
45,3,1,3,1,1.700000e+00
46,1,1,1,3,8.500000e-01
47,6,2,3,2,2.550000e+00
48,2,1,2,2,1.700000e+00
49,1,1,1,1,2.550000e+00
50,6,2,3,1,8.500000e-01
51,4,2,1,2,1.700000e+00
52,2,1,2,2,8.500000e-01
53,2,1,2,1,2.550000e+00
54,6,2,3,1,1.700000e+00
