Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,3,8.500000e-01
2,1,1,1,4,2.550000e+00
3,1,1,1,3,8.500000e-01
4,6,2,3,2,1.700000e+00
5,4,2,1,3,8.500000e-01
6,3,1,3,1,8.500000e-01
7,4,2,1,3,2.550000e+00
8,6,2,3,4,1.700000e+00
9,4,2,1,1,8.500000e-01
10,6,2,3,4,1.700000e+00
11,3,1,3,3,2.550000e+00
12,1,1,1,2,2.550000e+00
13,3,1,3,2,8.500000e-01
14,4,2,1,1,1.700000e+00
15,2,1,2,1,8.500000e-01
16,3,1,3,4,2.550000e+00
17,5,2,2,1,2.550000e+00
18,4,2,1,1,2.550000e+00
19,5,2,2,2,2.550000e+00
20,3,1,3,1,1.700000e+00
21,5,2,2,4,1.700000e+00
22,4,2,1,1,1.700000e+00
23,4,2,1,2,1.700000e+00
24,3,1,3,3,1.700000e+00
25,1,1,1,1,1.700000e+00
26,6,2,3,3,1.700000e+00
27,5,2,2,3,2.550000e+00
28,6,2,3,2,8.500000e-01
29,1,1,1,2,8.500000e-01
30,4,2,1,4,2.550000e+00
31,6,2,3,3,2.550000e+00
32,2,1,2,1,1.700000e+00
33,1,1,1,2,2.550000e+00
34,6,2,3,1,2.550000e+00
35,3,1,3,3,8.500000e-01
36,1,1,1,3,2.550000e+00
37,6,2,3,3,2.550000e+00
38,2,1,2,2,8.500000e-01
39,3,1,3,3,2.550000e+00
40,1,1,1,2,8.500000e-01
41,2,1,2,4,1.700000e+00
42,1,1,1,4,1.700000e+00
43,5,2,2,2,8.500000e-01
44,4,2,1,1,8.500000e-01
45,2,1,2,2,1.700000e+00
46,6,2,3,4,2.550000e+00
47,6,2,3,3,8.500000e-01
48,1,1,1,2,1.700000e+00
49,1,1,1,1,1.700000e+00
50,4,2,1,4,8.500000e-01
51,3,1,3,4,1.700000e+00
52,3,1,3,4,8.500000e-01
53,4,2,1,4,8.500000e-01
54,3,1,3,2,2.550000e+00
