Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,8.500000e-01
2,2,1,2,2,2.550000e+00
3,5,2,2,1,1.700000e+00
4,1,1,1,3,8.500000e-01
5,3,1,3,4,1.700000e+00
6,1,1,1,1,2.550000e+00
7,1,1,1,4,8.500000e-01
8,4,2,1,1,2.550000e+00
9,4,2,1,3,1.700000e+00
10,3,1,3,2,2.550000e+00
11,2,1,2,2,2.550000e+00
12,2,1,2,4,1.700000e+00
13,2,1,2,4,1.700000e+00
14,4,2,1,2,8.500000e-01
15,5,2,2,1,8.500000e-01
16,1,1,1,1,8.500000e-01
17,6,2,3,3,1.700000e+00
18,6,2,3,2,2.550000e+00
19,6,2,3,4,1.700000e+00
20,6,2,3,1,8.500000e-01
21,4,2,1,3,8.500000e-01
22,6,2,3,1,2.550000e+00
23,1,1,1,4,8.500000e-01
24,1,1,1,2,2.550000e+00
25,4,2,1,2,1.700000e+00
26,3,1,3,1,2.550000e+00
27,5,2,2,1,8.500000e-01
28,1,1,1,2,8.500000e-01
29,2,1,2,4,8.500000e-01
30,3,1,3,4,1.700000e+00
31,5,2,2,1,2.550000e+00
32,1,1,1,4,8.500000e-01
33,4,2,1,4,8.500000e-01
34,6,2,3,1,1.700000e+00
35,1,1,1,1,1.700000e+00
36,3,1,3,3,8.500000e-01
37,3,1,3,3,2.550000e+00
38,6,2,3,3,1.700000e+00
39,3,1,3,1,2.550000e+00
40,5,2,2,3,1.700000e+00
41,1,1,1,2,1.700000e+00
42,1,1,1,3,1.700000e+00
43,3,1,3,2,2.550000e+00
44,3,1,3,2,2.550000e+00
45,4,2,1,4,8.500000e-01
46,6,2,3,1,1.700000e+00
47,6,2,3,3,8.500000e-01
48,3,1,3,3,2.550000e+00
49,6,2,3,3,1.700000e+00
50,4,2,1,3,2.550000e+00
51,3,1,3,3,2.550000e+00
52,4,2,1,2,8.500000e-01
53,4,2,1,1,2.550000e+00
54,4,2,1,3,1.700000e+00
