Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,1,1.700000e+00
2,3,1,3,2,2.550000e+00
3,6,2,3,1,1.700000e+00
4,3,1,3,2,2.550000e+00
5,5,2,2,1,2.550000e+00
6,4,2,1,2,8.500000e-01
7,3,1,3,1,2.550000e+00
8,1,1,1,1,1.700000e+00
9,3,1,3,3,2.550000e+00
10,4,2,1,4,8.500000e-01
11,6,2,3,1,2.550000e+00
12,1,1,1,3,8.500000e-01
13,2,1,2,2,2.550000e+00
14,4,2,1,1,2.550000e+00
15,1,1,1,4,8.500000e-01
16,6,2,3,3,1.700000e+00
17,4,2,1,2,8.500000e-01
18,4,2,1,1,2.550000e+00
19,6,2,3,2,2.550000e+00
20,3,1,3,3,8.500000e-01
21,4,2,1,3,2.550000e+00
22,1,1,1,1,8.500000e-01
23,4,2,1,4,8.500000e-01
24,3,1,3,4,1.700000e+00
25,6,2,3,3,1.700000e+00
26,4,2,1,3,1.700000e+00
27,6,2,3,1,1.700000e+00
28,2,1,2,4,1.700000e+00
29,4,2,1,2,1.700000e+00
30,3,1,3,1,2.550000e+00
31,1,1,1,4,8.500000e-01
32,2,1,2,4,1.700000e+00
33,6,2,3,4,1.700000e+00
34,4,2,1,3,1.700000e+00
35,3,1,3,2,2.550000e+00
36,1,1,1,2,8.500000e-01
37,2,1,2,4,8.500000e-01
38,6,2,3,1,8.500000e-01
39,6,2,3,4,8.500000e-01
40,1,1,1,4,8.500000e-01
41,2,1,2,2,2.550000e+00
42,4,2,1,3,8.500000e-01
43,1,1,1,2,2.550000e+00
44,3,1,3,3,2.550000e+00
45,1,1,1,3,1.700000e+00
46,6,2,3,3,8.500000e-01
47,3,1,3,3,2.550000e+00
48,5,2,2,1,8.500000e-01
49,5,2,2,1,8.500000e-01
50,1,1,1,1,2.550000e+00
51,1,1,1,2,1.700000e+00
52,3,1,3,4,1.700000e+00
53,6,2,3,3,1.700000e+00
54,5,2,2,3,1.700000e+00
