Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,2,8.500000e-01
2,6,2,3,4,8.500000e-01
3,2,1,2,2,1.700000e+00
4,3,1,3,3,2.550000e+00
5,2,1,2,2,2.550000e+00
6,1,1,1,3,1.700000e+00
7,1,1,1,3,1.700000e+00
8,2,1,2,1,1.700000e+00
9,1,1,1,2,8.500000e-01
10,6,2,3,4,8.500000e-01
11,6,2,3,1,2.550000e+00
12,6,2,3,2,2.550000e+00
13,5,2,2,2,1.700000e+00
14,6,2,3,1,8.500000e-01
15,5,2,2,3,1.700000e+00
16,6,2,3,2,2.550000e+00
17,1,1,1,2,2.550000e+00
18,6,2,3,1,1.700000e+00
19,4,2,1,1,1.700000e+00
20,1,1,1,3,1.700000e+00
21,3,1,3,1,1.700000e+00
22,4,2,1,4,1.700000e+00
23,3,1,3,4,2.550000e+00
24,1,1,1,1,2.550000e+00
25,4,2,1,3,8.500000e-01
26,5,2,2,2,2.550000e+00
27,3,1,3,2,1.700000e+00
28,4,2,1,1,1.700000e+00
29,4,2,1,1,2.550000e+00
30,3,1,3,4,8.500000e-01
31,4,2,1,3,1.700000e+00
32,1,1,1,3,2.550000e+00
33,4,2,1,2,2.550000e+00
34,3,1,3,1,2.550000e+00
35,4,2,1,2,8.500000e-01
36,4,2,1,3,8.500000e-01
37,6,2,3,1,8.500000e-01
38,3,1,3,3,8.500000e-01
39,6,2,3,1,2.550000e+00
40,2,1,2,4,8.500000e-01
41,5,2,2,1,8.500000e-01
42,6,2,3,4,2.550000e+00
43,4,2,1,4,8.500000e-01
44,5,2,2,2,1.700000e+00
45,3,1,3,2,1.700000e+00
46,2,1,2,3,2.550000e+00
47,1,1,1,4,8.500000e-01
48,1,1,1,4,1.700000e+00
49,1,1,1,2,2.550000e+00
50,6,2,3,4,8.500000e-01
51,1,1,1,4,2.550000e+00
52,3,1,3,3,1.700000e+00
53,4,2,1,3,8.500000e-01
54,3,1,3,1,8.500000e-01
