Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,3,2.550000e+00
2,6,2,3,3,2.550000e+00
3,4,2,1,1,2.550000e+00
4,5,2,2,1,8.500000e-01
5,6,2,3,2,1.700000e+00
6,1,1,1,2,2.550000e+00
7,6,2,3,4,8.500000e-01
8,6,2,3,4,2.550000e+00
9,4,2,1,2,8.500000e-01
10,3,1,3,4,1.700000e+00
11,4,2,1,2,1.700000e+00
12,1,1,1,4,8.500000e-01
13,6,2,3,4,2.550000e+00
14,4,2,1,4,2.550000e+00
15,2,1,2,1,2.550000e+00
16,1,1,1,3,8.500000e-01
17,3,1,3,2,1.700000e+00
18,3,1,3,2,8.500000e-01
19,5,2,2,1,8.500000e-01
20,3,1,3,1,8.500000e-01
21,2,1,2,1,1.700000e+00
22,4,2,1,2,1.700000e+00
23,6,2,3,1,2.550000e+00
24,6,2,3,4,2.550000e+00
25,1,1,1,2,2.550000e+00
26,1,1,1,2,8.500000e-01
27,3,1,3,2,2.550000e+00
28,1,1,1,2,1.700000e+00
29,1,1,1,4,1.700000e+00
30,1,1,1,1,8.500000e-01
31,3,1,3,1,2.550000e+00
32,4,2,1,4,8.500000e-01
33,1,1,1,3,1.700000e+00
34,2,1,2,2,8.500000e-01
35,2,1,2,2,1.700000e+00
36,6,2,3,3,8.500000e-01
37,3,1,3,1,8.500000e-01
38,4,2,1,4,8.500000e-01
39,3,1,3,1,8.500000e-01
40,6,2,3,3,8.500000e-01
41,5,2,2,3,1.700000e+00
42,2,1,2,2,8.500000e-01
43,6,2,3,4,1.700000e+00
44,3,1,3,4,2.550000e+00
45,1,1,1,4,1.700000e+00
46,4,2,1,3,2.550000e+00
47,3,1,3,1,1.700000e+00
48,6,2,3,4,2.550000e+00
49,3,1,3,1,2.550000e+00
50,4,2,1,2,1.700000e+00
51,4,2,1,1,1.700000e+00
52,1,1,1,2,1.700000e+00
53,5,2,2,3,2.550000e+00
54,4,2,1,3,1.700000e+00
