Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,4,8.500000e-01
2,4,2,1,1,2.550000e+00
3,6,2,3,3,8.500000e-01
4,2,1,2,1,1.700000e+00
5,1,1,1,2,1.700000e+00
6,2,1,2,2,1.700000e+00
7,4,2,1,4,8.500000e-01
8,4,2,1,3,2.550000e+00
9,6,2,3,3,2.550000e+00
10,3,1,3,1,2.550000e+00
11,3,1,3,1,8.500000e-01
12,4,2,1,2,1.700000e+00
13,4,2,1,4,2.550000e+00
14,1,1,1,2,2.550000e+00
15,4,2,1,3,1.700000e+00
16,1,1,1,1,8.500000e-01
17,3,1,3,4,1.700000e+00
18,4,2,1,2,1.700000e+00
19,2,1,2,1,2.550000e+00
20,1,1,1,4,1.700000e+00
21,3,1,3,2,1.700000e+00
22,6,2,3,4,1.700000e+00
23,1,1,1,3,8.500000e-01
24,1,1,1,3,1.700000e+00
25,6,2,3,4,8.500000e-01
26,6,2,3,2,1.700000e+00
27,3,1,3,1,2.550000e+00
28,5,2,2,1,8.500000e-01
29,4,2,1,2,8.500000e-01
30,1,1,1,2,2.550000e+00
31,5,2,2,1,8.500000e-01
32,3,1,3,1,8.500000e-01
33,1,1,1,2,8.500000e-01
34,6,2,3,4,2.550000e+00
35,3,1,3,1,1.700000e+00
36,6,2,3,1,2.550000e+00
37,6,2,3,4,2.550000e+00
38,1,1,1,2,1.700000e+00
39,6,2,3,3,8.500000e-01
40,3,1,3,1,8.500000e-01
41,4,2,1,2,1.700000e+00
42,5,2,2,3,2.550000e+00
43,6,2,3,4,2.550000e+00
44,5,2,2,3,2.550000e+00
45,2,1,2,2,8.500000e-01
46,4,2,1,4,8.500000e-01
47,3,1,3,2,8.500000e-01
48,4,2,1,1,1.700000e+00
49,3,1,3,2,2.550000e+00
50,6,2,3,4,2.550000e+00
51,5,2,2,3,1.700000e+00
52,3,1,3,4,2.550000e+00
53,1,1,1,4,1.700000e+00
54,2,1,2,2,8.500000e-01
