Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,4,2.550000e+00
2,1,1,1,2,1.700000e+00
3,1,1,1,2,8.500000e-01
4,1,1,1,3,1.700000e+00
5,6,2,3,2,8.500000e-01
6,3,1,3,2,8.500000e-01
7,1,1,1,1,1.700000e+00
8,1,1,1,4,2.550000e+00
9,5,2,2,3,8.500000e-01
10,3,1,3,2,8.500000e-01
11,6,2,3,3,2.550000e+00
12,5,2,2,1,2.550000e+00
13,6,2,3,2,8.500000e-01
14,1,1,1,3,2.550000e+00
15,5,2,2,1,2.550000e+00
16,6,2,3,4,2.550000e+00
17,4,2,1,2,2.550000e+00
18,4,2,1,3,1.700000e+00
19,6,2,3,2,1.700000e+00
20,1,1,1,4,2.550000e+00
21,3,1,3,1,2.550000e+00
22,1,1,1,3,8.500000e-01
23,6,2,3,2,8.500000e-01
24,3,1,3,4,8.500000e-01
25,3,1,3,2,2.550000e+00
26,2,1,2,4,8.500000e-01
27,1,1,1,1,2.550000e+00
28,4,2,1,4,2.550000e+00
29,5,2,2,4,1.700000e+00
30,3,1,3,3,2.550000e+00
31,4,2,1,1,2.550000e+00
32,3,1,3,3,1.700000e+00
33,4,2,1,4,8.500000e-01
34,2,1,2,3,8.500000e-01
35,6,2,3,1,1.700000e+00
36,4,2,1,1,1.700000e+00
37,5,2,2,1,1.700000e+00
38,1,1,1,3,1.700000e+00
39,2,1,2,4,1.700000e+00
40,6,2,3,2,2.550000e+00
41,1,1,1,1,2.550000e+00
42,6,2,3,3,8.500000e-01
43,6,2,3,1,1.700000e+00
44,2,1,2,2,8.500000e-01
45,4,2,1,4,8.500000e-01
46,4,2,1,1,1.700000e+00
47,6,2,3,3,8.500000e-01
48,4,2,1,4,1.700000e+00
49,2,1,2,3,8.500000e-01
50,3,1,3,3,1.700000e+00
51,3,1,3,3,2.550000e+00
52,4,2,1,1,1.700000e+00
53,3,1,3,1,1.700000e+00
54,4,2,1,2,8.500000e-01
