Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,2,1.700000e+00
2,6,2,3,4,8.500000e-01
3,2,1,2,4,1.700000e+00
4,3,1,3,4,2.550000e+00
5,1,1,1,1,2.550000e+00
6,4,2,1,2,1.700000e+00
7,4,2,1,4,8.500000e-01
8,6,2,3,1,2.550000e+00
9,5,2,2,4,1.700000e+00
10,5,2,2,3,1.700000e+00
11,6,2,3,2,8.500000e-01
12,4,2,1,1,2.550000e+00
13,3,1,3,4,8.500000e-01
14,4,2,1,2,8.500000e-01
15,4,2,1,4,1.700000e+00
16,4,2,1,2,2.550000e+00
17,3,1,3,4,1.700000e+00
18,3,1,3,4,1.700000e+00
19,5,2,2,1,1.700000e+00
20,3,1,3,3,8.500000e-01
21,6,2,3,3,8.500000e-01
22,1,1,1,2,8.500000e-01
23,1,1,1,3,2.550000e+00
24,1,1,1,2,8.500000e-01
25,4,2,1,4,2.550000e+00
26,1,1,1,3,2.550000e+00
27,3,1,3,1,2.550000e+00
28,3,1,3,2,8.500000e-01
29,4,2,1,3,1.700000e+00
30,2,1,2,1,8.500000e-01
31,1,1,1,3,8.500000e-01
32,6,2,3,2,1.700000e+00
33,3,1,3,4,8.500000e-01
34,1,1,1,3,2.550000e+00
35,2,1,2,4,8.500000e-01
36,2,1,2,1,2.550000e+00
37,1,1,1,3,8.500000e-01
38,1,1,1,1,1.700000e+00
39,6,2,3,2,2.550000e+00
40,2,1,2,3,8.500000e-01
41,4,2,1,4,2.550000e+00
42,6,2,3,4,2.550000e+00
43,3,1,3,2,8.500000e-01
44,6,2,3,2,1.700000e+00
45,6,2,3,2,8.500000e-01
46,1,1,1,3,1.700000e+00
47,1,1,1,3,1.700000e+00
48,6,2,3,3,2.550000e+00
49,4,2,1,2,1.700000e+00
50,6,2,3,2,1.700000e+00
51,5,2,2,1,2.550000e+00
52,5,2,2,1,2.550000e+00
53,3,1,3,1,1.700000e+00
54,3,1,3,2,2.550000e+00
