Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,1,2.550000e+00
2,4,2,1,3,1.700000e+00
3,3,1,3,1,2.550000e+00
4,4,2,1,3,1.700000e+00
5,6,2,3,4,2.550000e+00
6,5,2,2,1,2.550000e+00
7,4,2,1,3,2.550000e+00
8,6,2,3,1,2.550000e+00
9,1,1,1,2,2.550000e+00
10,1,1,1,1,8.500000e-01
11,2,1,2,2,8.500000e-01
12,5,2,2,2,8.500000e-01
13,1,1,1,2,8.500000e-01
14,5,2,2,1,1.700000e+00
15,6,2,3,4,1.700000e+00
16,4,2,1,3,1.700000e+00
17,3,1,3,1,8.500000e-01
18,2,1,2,4,8.500000e-01
19,1,1,1,3,1.700000e+00
20,4,2,1,4,2.550000e+00
21,5,2,2,1,1.700000e+00
22,1,1,1,4,2.550000e+00
23,6,2,3,2,8.500000e-01
24,3,1,3,3,2.550000e+00
25,3,1,3,3,1.700000e+00
26,4,2,1,2,1.700000e+00
27,1,1,1,3,2.550000e+00
28,4,2,1,4,2.550000e+00
29,3,1,3,1,2.550000e+00
30,6,2,3,2,1.700000e+00
31,2,1,2,4,2.550000e+00
32,6,2,3,3,8.500000e-01
33,1,1,1,2,1.700000e+00
34,4,2,1,1,8.500000e-01
35,3,1,3,2,1.700000e+00
36,6,2,3,1,8.500000e-01
37,3,1,3,2,8.500000e-01
38,6,2,3,4,1.700000e+00
39,3,1,3,3,8.500000e-01
40,4,2,1,4,2.550000e+00
41,4,2,1,2,2.550000e+00
42,1,1,1,1,1.700000e+00
43,3,1,3,3,1.700000e+00
44,6,2,3,2,2.550000e+00
45,1,1,1,4,8.500000e-01
46,3,1,3,3,8.500000e-01
47,2,1,2,3,1.700000e+00
48,6,2,3,2,8.500000e-01
49,6,2,3,4,8.500000e-01
50,4,2,1,4,8.500000e-01
51,3,1,3,2,1.700000e+00
52,1,1,1,4,1.700000e+00
53,2,1,2,1,8.500000e-01
54,1,1,1,3,2.550000e+00
