Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,3,1.700000e+00
2,6,2,3,1,8.500000e-01
3,1,1,1,4,2.550000e+00
4,3,1,3,4,2.550000e+00
5,5,2,2,2,2.550000e+00
6,2,1,2,3,8.500000e-01
7,4,2,1,3,2.550000e+00
8,1,1,1,2,1.700000e+00
9,3,1,3,1,1.700000e+00
10,6,2,3,4,2.550000e+00
11,4,2,1,1,8.500000e-01
12,3,1,3,3,8.500000e-01
13,5,2,2,1,1.700000e+00
14,6,2,3,4,1.700000e+00
15,6,2,3,3,8.500000e-01
16,6,2,3,1,2.550000e+00
17,3,1,3,1,2.550000e+00
18,4,2,1,2,1.700000e+00
19,3,1,3,3,1.700000e+00
20,3,1,3,2,2.550000e+00
21,4,2,1,1,1.700000e+00
22,4,2,1,2,8.500000e-01
23,4,2,1,4,2.550000e+00
24,1,1,1,2,8.500000e-01
25,3,1,3,2,8.500000e-01
26,3,1,3,4,8.500000e-01
27,2,1,2,2,8.500000e-01
28,2,1,2,1,1.700000e+00
29,2,1,2,3,1.700000e+00
30,4,2,1,2,2.550000e+00
31,5,2,2,1,2.550000e+00
32,6,2,3,4,1.700000e+00
33,1,1,1,2,8.500000e-01
34,1,1,1,3,8.500000e-01
35,3,1,3,4,1.700000e+00
36,1,1,1,2,1.700000e+00
37,1,1,1,4,1.700000e+00
38,1,1,1,4,2.550000e+00
39,6,2,3,1,8.500000e-01
40,5,2,2,2,1.700000e+00
41,6,2,3,2,1.700000e+00
42,5,2,2,3,2.550000e+00
43,4,2,1,4,8.500000e-01
44,6,2,3,3,2.550000e+00
45,6,2,3,3,2.550000e+00
46,4,2,1,4,2.550000e+00
47,3,1,3,2,8.500000e-01
48,4,2,1,1,2.550000e+00
49,1,1,1,2,8.500000e-01
50,2,1,2,1,1.700000e+00
51,1,1,1,4,2.550000e+00
52,1,1,1,3,8.500000e-01
53,4,2,1,2,1.700000e+00
54,3,1,3,1,8.500000e-01
