Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,3,8.500000e-01
2,1,1,1,4,2.550000e+00
3,6,2,3,3,8.500000e-01
4,3,1,3,3,2.550000e+00
5,2,1,2,4,2.550000e+00
6,6,2,3,4,8.500000e-01
7,1,1,1,3,8.500000e-01
8,1,1,1,3,2.550000e+00
9,1,1,1,2,1.700000e+00
10,4,2,1,1,2.550000e+00
11,6,2,3,4,1.700000e+00
12,4,2,1,1,8.500000e-01
13,1,1,1,4,2.550000e+00
14,1,1,1,1,1.700000e+00
15,5,2,2,3,1.700000e+00
16,4,2,1,3,8.500000e-01
17,4,2,1,1,8.500000e-01
18,3,1,3,3,8.500000e-01
19,6,2,3,4,8.500000e-01
20,6,2,3,2,1.700000e+00
21,3,1,3,3,1.700000e+00
22,3,1,3,2,8.500000e-01
23,2,1,2,3,8.500000e-01
24,2,1,2,1,8.500000e-01
25,5,2,2,2,1.700000e+00
26,3,1,3,1,1.700000e+00
27,4,2,1,4,2.550000e+00
28,3,1,3,2,2.550000e+00
29,6,2,3,4,1.700000e+00
30,2,1,2,2,8.500000e-01
31,1,1,1,2,2.550000e+00
32,1,1,1,1,1.700000e+00
33,6,2,3,3,8.500000e-01
34,4,2,1,3,1.700000e+00
35,6,2,3,1,2.550000e+00
36,1,1,1,3,2.550000e+00
37,6,2,3,3,8.500000e-01
38,2,1,2,2,2.550000e+00
39,3,1,3,2,2.550000e+00
40,4,2,1,2,8.500000e-01
41,6,2,3,1,2.550000e+00
42,6,2,3,4,2.550000e+00
43,3,1,3,4,1.700000e+00
44,5,2,2,1,1.700000e+00
45,4,2,1,2,1.700000e+00
46,3,1,3,1,2.550000e+00
47,4,2,1,1,1.700000e+00
48,4,2,1,2,2.550000e+00
49,3,1,3,2,1.700000e+00
50,5,2,2,1,1.700000e+00
51,1,1,1,1,8.500000e-01
52,5,2,2,3,1.700000e+00
53,3,1,3,4,2.550000e+00
54,1,1,1,4,8.500000e-01
