Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,2,8.500000e-01
2,3,1,3,2,1.700000e+00
3,4,2,1,3,2.550000e+00
4,5,2,2,2,2.550000e+00
5,1,1,1,1,1.700000e+00
6,6,2,3,3,8.500000e-01
7,6,2,3,2,8.500000e-01
8,5,2,2,3,2.550000e+00
9,3,1,3,1,2.550000e+00
10,2,1,2,4,2.550000e+00
11,2,1,2,4,8.500000e-01
12,1,1,1,1,2.550000e+00
13,6,2,3,3,8.500000e-01
14,3,1,3,3,1.700000e+00
15,4,2,1,4,1.700000e+00
16,3,1,3,2,2.550000e+00
17,1,1,1,3,1.700000e+00
18,4,2,1,4,2.550000e+00
19,6,2,3,3,2.550000e+00
20,3,1,3,4,1.700000e+00
21,6,2,3,3,2.550000e+00
22,2,1,2,2,1.700000e+00
23,1,1,1,1,1.700000e+00
24,6,2,3,4,1.700000e+00
25,3,1,3,3,1.700000e+00
26,5,2,2,4,2.550000e+00
27,4,2,1,4,2.550000e+00
28,1,1,1,4,8.500000e-01
29,1,1,1,1,8.500000e-01
30,3,1,3,1,8.500000e-01
31,1,1,1,4,8.500000e-01
32,4,2,1,3,8.500000e-01
33,6,2,3,3,8.500000e-01
34,2,1,2,4,1.700000e+00
35,1,1,1,4,1.700000e+00
36,4,2,1,4,8.500000e-01
37,4,2,1,2,2.550000e+00
38,2,1,2,3,2.550000e+00
39,1,1,1,4,8.500000e-01
40,6,2,3,4,1.700000e+00
41,1,1,1,1,1.700000e+00
42,3,1,3,2,8.500000e-01
43,6,2,3,3,8.500000e-01
44,4,2,1,2,2.550000e+00
45,6,2,3,2,2.550000e+00
46,5,2,2,4,8.500000e-01
47,3,1,3,2,2.550000e+00
48,4,2,1,2,1.700000e+00
49,6,2,3,3,8.500000e-01
50,4,2,1,1,8.500000e-01
51,1,1,1,1,1.700000e+00
52,4,2,1,1,1.700000e+00
53,5,2,2,2,2.550000e+00
54,3,1,3,3,1.700000e+00
