Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,3,1.700000e+00
2,6,2,3,1,8.500000e-01
3,3,1,3,4,8.500000e-01
4,3,1,3,4,2.550000e+00
5,6,2,3,3,1.700000e+00
6,6,2,3,2,1.700000e+00
7,4,2,1,2,1.700000e+00
8,1,1,1,2,2.550000e+00
9,3,1,3,3,1.700000e+00
10,5,2,2,3,2.550000e+00
11,3,1,3,3,2.550000e+00
12,3,1,3,2,8.500000e-01
13,2,1,2,1,8.500000e-01
14,3,1,3,3,8.500000e-01
15,4,2,1,2,8.500000e-01
16,3,1,3,1,2.550000e+00
17,6,2,3,4,2.550000e+00
18,4,2,1,4,2.550000e+00
19,3,1,3,4,8.500000e-01
20,5,2,2,4,8.500000e-01
21,3,1,3,3,1.700000e+00
22,6,2,3,4,8.500000e-01
23,1,1,1,1,2.550000e+00
24,4,2,1,3,2.550000e+00
25,1,1,1,3,2.550000e+00
26,4,2,1,1,8.500000e-01
27,4,2,1,1,1.700000e+00
28,1,1,1,3,8.500000e-01
29,5,2,2,1,1.700000e+00
30,5,2,2,3,8.500000e-01
31,4,2,1,4,1.700000e+00
32,6,2,3,4,8.500000e-01
33,6,2,3,4,2.550000e+00
34,4,2,1,4,2.550000e+00
35,2,1,2,2,1.700000e+00
36,4,2,1,4,2.550000e+00
37,5,2,2,4,1.700000e+00
38,4,2,1,2,2.550000e+00
39,1,1,1,2,2.550000e+00
40,1,1,1,1,1.700000e+00
41,1,1,1,3,8.500000e-01
42,6,2,3,3,1.700000e+00
43,1,1,1,1,2.550000e+00
44,3,1,3,4,8.500000e-01
45,3,1,3,2,8.500000e-01
46,2,1,2,1,1.700000e+00
47,6,2,3,2,2.550000e+00
48,2,1,2,2,1.700000e+00
49,1,1,1,2,1.700000e+00
50,4,2,1,2,2.550000e+00
51,2,1,2,4,1.700000e+00
52,6,2,3,2,8.500000e-01
53,1,1,1,2,8.500000e-01
54,6,2,3,3,1.700000e+00
