Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,1,1.700000e+00
2,6,2,3,4,2.550000e+00
3,6,2,3,1,8.500000e-01
4,2,1,2,2,1.700000e+00
5,4,2,1,2,1.700000e+00
6,6,2,3,4,2.550000e+00
7,3,1,3,1,2.550000e+00
8,6,2,3,3,1.700000e+00
9,3,1,3,3,2.550000e+00
10,3,1,3,3,1.700000e+00
11,3,1,3,3,8.500000e-01
12,4,2,1,4,2.550000e+00
13,5,2,2,4,1.700000e+00
14,3,1,3,3,1.700000e+00
15,4,2,1,4,2.550000e+00
16,3,1,3,2,8.500000e-01
17,3,1,3,4,8.500000e-01
18,1,1,1,1,1.700000e+00
19,6,2,3,3,1.700000e+00
20,6,2,3,3,1.700000e+00
21,5,2,2,4,8.500000e-01
22,4,2,1,1,8.500000e-01
23,1,1,1,3,2.550000e+00
24,6,2,3,2,1.700000e+00
25,1,1,1,2,2.550000e+00
26,6,2,3,2,8.500000e-01
27,3,1,3,2,8.500000e-01
28,1,1,1,2,2.550000e+00
29,6,2,3,4,8.500000e-01
30,6,2,3,4,8.500000e-01
31,4,2,1,1,1.700000e+00
32,3,1,3,4,8.500000e-01
33,4,2,1,4,2.550000e+00
34,1,1,1,2,8.500000e-01
35,3,1,3,4,8.500000e-01
36,5,2,2,1,1.700000e+00
37,1,1,1,3,8.500000e-01
38,4,2,1,3,2.550000e+00
39,4,2,1,4,1.700000e+00
40,5,2,2,3,8.500000e-01
41,3,1,3,4,2.550000e+00
42,2,1,2,1,8.500000e-01
43,1,1,1,1,2.550000e+00
44,6,2,3,2,2.550000e+00
45,1,1,1,3,1.700000e+00
46,4,2,1,2,8.500000e-01
47,4,2,1,2,2.550000e+00
48,1,1,1,1,2.550000e+00
49,1,1,1,3,8.500000e-01
50,2,1,2,4,1.700000e+00
51,4,2,1,2,2.550000e+00
52,2,1,2,2,1.700000e+00
53,1,1,1,2,1.700000e+00
54,5,2,2,3,2.550000e+00
