Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,1,2.550000e+00
2,4,2,1,3,1.700000e+00
3,3,1,3,1,1.700000e+00
4,6,2,3,2,1.700000e+00
5,5,2,2,3,2.550000e+00
6,2,1,2,3,2.550000e+00
7,3,1,3,2,8.500000e-01
8,1,1,1,1,8.500000e-01
9,3,1,3,3,2.550000e+00
10,3,1,3,2,2.550000e+00
11,3,1,3,4,8.500000e-01
12,1,1,1,4,2.550000e+00
13,4,2,1,3,2.550000e+00
14,1,1,1,3,2.550000e+00
15,3,1,3,2,8.500000e-01
16,4,2,1,3,8.500000e-01
17,5,2,2,2,1.700000e+00
18,1,1,1,4,8.500000e-01
19,1,1,1,4,8.500000e-01
20,2,1,2,3,8.500000e-01
21,4,2,1,3,8.500000e-01
22,3,1,3,2,8.500000e-01
23,2,1,2,1,8.500000e-01
24,4,2,1,2,2.550000e+00
25,4,2,1,3,1.700000e+00
26,4,2,1,1,8.500000e-01
27,1,1,1,2,8.500000e-01
28,6,2,3,3,2.550000e+00
29,6,2,3,2,1.700000e+00
30,5,2,2,1,1.700000e+00
31,2,1,2,1,1.700000e+00
32,3,1,3,2,8.500000e-01
33,1,1,1,3,1.700000e+00
34,1,1,1,1,1.700000e+00
35,1,1,1,2,2.550000e+00
36,6,2,3,3,2.550000e+00
37,6,2,3,4,1.700000e+00
38,4,2,1,2,2.550000e+00
39,3,1,3,1,8.500000e-01
40,6,2,3,4,2.550000e+00
41,4,2,1,2,2.550000e+00
42,1,1,1,2,8.500000e-01
43,6,2,3,4,8.500000e-01
44,3,1,3,4,1.700000e+00
45,3,1,3,1,8.500000e-01
46,5,2,2,4,1.700000e+00
47,6,2,3,1,1.700000e+00
48,4,2,1,2,2.550000e+00
49,6,2,3,3,1.700000e+00
50,1,1,1,1,1.700000e+00
51,6,2,3,1,2.550000e+00
52,4,2,1,4,1.700000e+00
53,2,1,2,1,2.550000e+00
54,6,2,3,4,1.700000e+00
