Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,3,2.550000e+00
2,4,2,1,2,8.500000e-01
3,3,1,3,4,1.700000e+00
4,6,2,3,4,8.500000e-01
5,4,2,1,1,1.700000e+00
6,1,1,1,1,2.550000e+00
7,6,2,3,1,2.550000e+00
8,4,2,1,1,2.550000e+00
9,3,1,3,1,1.700000e+00
10,4,2,1,2,8.500000e-01
11,1,1,1,2,1.700000e+00
12,2,1,2,3,1.700000e+00
13,6,2,3,4,1.700000e+00
14,5,2,2,1,8.500000e-01
15,5,2,2,4,2.550000e+00
16,3,1,3,4,2.550000e+00
17,5,2,2,2,1.700000e+00
18,4,2,1,2,8.500000e-01
19,2,1,2,2,2.550000e+00
20,5,2,2,3,2.550000e+00
21,4,2,1,3,8.500000e-01
22,1,1,1,4,1.700000e+00
23,6,2,3,2,8.500000e-01
24,6,2,3,3,2.550000e+00
25,3,1,3,4,1.700000e+00
26,1,1,1,4,1.700000e+00
27,1,1,1,1,2.550000e+00
28,3,1,3,2,1.700000e+00
29,5,2,2,4,1.700000e+00
30,3,1,3,3,8.500000e-01
31,6,2,3,3,8.500000e-01
32,4,2,1,2,8.500000e-01
33,3,1,3,1,1.700000e+00
34,2,1,2,4,2.550000e+00
35,1,1,1,1,1.700000e+00
36,6,2,3,1,2.550000e+00
37,2,1,2,4,8.500000e-01
38,6,2,3,1,8.500000e-01
39,6,2,3,2,1.700000e+00
40,3,1,3,3,8.500000e-01
41,2,1,2,1,2.550000e+00
42,4,2,1,3,8.500000e-01
43,1,1,1,2,1.700000e+00
44,4,2,1,3,2.550000e+00
45,6,2,3,1,8.500000e-01
46,4,2,1,3,1.700000e+00
47,4,2,1,4,2.550000e+00
48,3,1,3,4,2.550000e+00
49,3,1,3,1,8.500000e-01
50,1,1,1,2,1.700000e+00
51,1,1,1,3,2.550000e+00
52,1,1,1,4,2.550000e+00
53,1,1,1,1,8.500000e-01
54,6,2,3,3,8.500000e-01
