Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,3,1.700000e+00
2,4,2,1,2,8.500000e-01
3,5,2,2,3,8.500000e-01
4,3,1,3,1,8.500000e-01
5,4,2,1,4,1.700000e+00
6,5,2,2,3,1.700000e+00
7,3,1,3,2,1.700000e+00
8,1,1,1,3,8.500000e-01
9,5,2,2,4,2.550000e+00
10,4,2,1,4,1.700000e+00
11,1,1,1,4,2.550000e+00
12,6,2,3,3,2.550000e+00
13,6,2,3,3,1.700000e+00
14,1,1,1,1,1.700000e+00
15,6,2,3,2,1.700000e+00
16,2,1,2,3,2.550000e+00
17,6,2,3,3,8.500000e-01
18,2,1,2,2,2.550000e+00
19,5,2,2,2,1.700000e+00
20,1,1,1,3,8.500000e-01
21,3,1,3,3,8.500000e-01
22,1,1,1,1,8.500000e-01
23,1,1,1,2,2.550000e+00
24,4,2,1,1,8.500000e-01
25,6,2,3,1,2.550000e+00
26,1,1,1,4,1.700000e+00
27,4,2,1,1,1.700000e+00
28,1,1,1,1,2.550000e+00
29,4,2,1,2,2.550000e+00
30,3,1,3,1,2.550000e+00
31,2,1,2,1,1.700000e+00
32,3,1,3,2,1.700000e+00
33,2,1,2,1,8.500000e-01
34,1,1,1,3,2.550000e+00
35,3,1,3,4,2.550000e+00
36,3,1,3,3,8.500000e-01
37,3,1,3,2,1.700000e+00
38,4,2,1,1,2.550000e+00
39,6,2,3,1,1.700000e+00
40,6,2,3,1,8.500000e-01
41,4,2,1,4,2.550000e+00
42,1,1,1,4,8.500000e-01
43,6,2,3,3,8.500000e-01
44,2,1,2,2,8.500000e-01
45,6,2,3,1,2.550000e+00
46,4,2,1,3,1.700000e+00
47,6,2,3,4,2.550000e+00
48,5,2,2,2,2.550000e+00
49,4,2,1,2,8.500000e-01
50,1,1,1,1,2.550000e+00
51,3,1,3,3,1.700000e+00
52,3,1,3,1,1.700000e+00
53,6,2,3,4,8.500000e-01
54,4,2,1,4,8.500000e-01
