Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,1,1.700000e+00
2,3,1,3,2,8.500000e-01
3,6,2,3,1,2.550000e+00
4,1,1,1,1,1.700000e+00
5,3,1,3,4,8.500000e-01
6,6,2,3,3,8.500000e-01
7,2,1,2,1,8.500000e-01
8,5,2,2,2,8.500000e-01
9,6,2,3,2,8.500000e-01
10,3,1,3,3,1.700000e+00
11,3,1,3,4,1.700000e+00
12,6,2,3,1,1.700000e+00
13,4,2,1,2,8.500000e-01
14,6,2,3,3,1.700000e+00
15,6,2,3,4,2.550000e+00
16,4,2,1,4,8.500000e-01
17,4,2,1,4,1.700000e+00
18,6,2,3,4,8.500000e-01
19,4,2,1,1,8.500000e-01
20,3,1,3,1,1.700000e+00
21,3,1,3,1,8.500000e-01
22,5,2,2,3,2.550000e+00
23,2,1,2,3,1.700000e+00
24,1,1,1,4,1.700000e+00
25,6,2,3,1,2.550000e+00
26,1,1,1,4,2.550000e+00
27,4,2,1,3,8.500000e-01
28,3,1,3,3,8.500000e-01
29,5,2,2,1,2.550000e+00
30,6,2,3,2,1.700000e+00
31,6,2,3,3,2.550000e+00
32,3,1,3,2,1.700000e+00
33,1,1,1,2,2.550000e+00
34,1,1,1,1,1.700000e+00
35,4,2,1,3,1.700000e+00
36,4,2,1,1,2.550000e+00
37,1,1,1,4,2.550000e+00
38,1,1,1,3,2.550000e+00
39,1,1,1,4,1.700000e+00
40,4,2,1,3,2.550000e+00
41,3,1,3,2,1.700000e+00
42,6,2,3,4,2.550000e+00
43,2,1,2,4,8.500000e-01
44,4,2,1,3,8.500000e-01
45,4,2,1,2,1.700000e+00
46,2,1,2,1,2.550000e+00
47,1,1,1,1,2.550000e+00
48,3,1,3,2,2.550000e+00
49,1,1,1,1,8.500000e-01
50,2,1,2,1,2.550000e+00
51,5,2,2,4,8.500000e-01
52,4,2,1,3,8.500000e-01
53,1,1,1,3,1.700000e+00
54,3,1,3,3,2.550000e+00
