Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,1,8.500000e-01
2,4,2,1,2,1.700000e+00
3,6,2,3,4,1.700000e+00
4,6,2,3,1,2.550000e+00
5,5,2,2,2,8.500000e-01
6,6,2,3,1,8.500000e-01
7,4,2,1,3,1.700000e+00
8,5,2,2,2,2.550000e+00
9,3,1,3,1,2.550000e+00
10,4,2,1,2,1.700000e+00
11,1,1,1,1,8.500000e-01
12,1,1,1,2,2.550000e+00
13,3,1,3,2,1.700000e+00
14,3,1,3,2,1.700000e+00
15,6,2,3,1,8.500000e-01
16,4,2,1,4,1.700000e+00
17,6,2,3,1,2.550000e+00
18,3,1,3,2,2.550000e+00
19,2,1,2,3,2.550000e+00
20,5,2,2,1,1.700000e+00
21,4,2,1,4,1.700000e+00
22,1,1,1,3,8.500000e-01
23,6,2,3,3,1.700000e+00
24,1,1,1,2,8.500000e-01
25,6,2,3,3,2.550000e+00
26,1,1,1,3,8.500000e-01
27,4,2,1,2,2.550000e+00
28,4,2,1,3,1.700000e+00
29,3,1,3,4,8.500000e-01
30,1,1,1,3,1.700000e+00
31,3,1,3,1,1.700000e+00
32,4,2,1,2,8.500000e-01
33,3,1,3,4,2.550000e+00
34,4,2,1,4,1.700000e+00
35,6,2,3,2,2.550000e+00
36,4,2,1,3,1.700000e+00
37,5,2,2,3,2.550000e+00
38,4,2,1,2,1.700000e+00
39,2,1,2,3,8.500000e-01
40,3,1,3,2,2.550000e+00
41,1,1,1,1,8.500000e-01
42,2,1,2,3,8.500000e-01
43,2,1,2,1,2.550000e+00
44,1,1,1,4,2.550000e+00
45,1,1,1,4,8.500000e-01
46,3,1,3,4,8.500000e-01
47,2,1,2,2,8.500000e-01
48,1,1,1,2,1.700000e+00
49,1,1,1,4,2.550000e+00
50,3,1,3,1,8.500000e-01
51,3,1,3,4,2.550000e+00
52,6,2,3,4,2.550000e+00
53,5,2,2,1,1.700000e+00
54,6,2,3,3,8.500000e-01
