Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,3,8.500000e-01
2,2,1,2,4,8.500000e-01
3,4,2,1,1,8.500000e-01
4,6,2,3,3,1.700000e+00
5,4,2,1,2,1.700000e+00
6,6,2,3,4,1.700000e+00
7,1,1,1,3,1.700000e+00
8,2,1,2,1,1.700000e+00
9,4,2,1,3,2.550000e+00
10,5,2,2,3,8.500000e-01
11,3,1,3,2,8.500000e-01
12,3,1,3,1,8.500000e-01
13,1,1,1,3,2.550000e+00
14,3,1,3,4,1.700000e+00
15,6,2,3,4,2.550000e+00
16,1,1,1,4,1.700000e+00
17,6,2,3,1,8.500000e-01
18,6,2,3,4,1.700000e+00
19,3,1,3,3,2.550000e+00
20,5,2,2,1,2.550000e+00
21,4,2,1,2,2.550000e+00
22,6,2,3,2,1.700000e+00
23,4,2,1,1,2.550000e+00
24,1,1,1,1,2.550000e+00
25,3,1,3,2,2.550000e+00
26,2,1,2,3,8.500000e-01
27,1,1,1,2,1.700000e+00
28,3,1,3,1,2.550000e+00
29,4,2,1,4,2.550000e+00
30,5,2,2,1,1.700000e+00
31,1,1,1,4,2.550000e+00
32,1,1,1,3,1.700000e+00
33,2,1,2,2,8.500000e-01
34,6,2,3,2,1.700000e+00
35,1,1,1,2,8.500000e-01
36,6,2,3,4,1.700000e+00
37,6,2,3,3,8.500000e-01
38,2,1,2,2,8.500000e-01
39,6,2,3,3,2.550000e+00
40,1,1,1,2,8.500000e-01
41,3,1,3,1,8.500000e-01
42,5,2,2,4,8.500000e-01
43,6,2,3,1,2.550000e+00
44,3,1,3,1,8.500000e-01
45,4,2,1,4,2.550000e+00
46,3,1,3,2,8.500000e-01
47,3,1,3,1,2.550000e+00
48,5,2,2,2,1.700000e+00
49,4,2,1,3,2.550000e+00
50,4,2,1,4,1.700000e+00
51,1,1,1,1,1.700000e+00
52,4,2,1,1,8.500000e-01
53,3,1,3,2,1.700000e+00
54,1,1,1,3,2.550000e+00
