Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,4,2.550000e+00
2,6,2,3,1,8.500000e-01
3,6,2,3,3,8.500000e-01
4,1,1,1,3,1.700000e+00
5,1,1,1,2,1.700000e+00
6,1,1,1,1,2.550000e+00
7,1,1,1,2,2.550000e+00
8,4,2,1,2,1.700000e+00
9,3,1,3,2,2.550000e+00
10,3,1,3,2,8.500000e-01
11,3,1,3,3,8.500000e-01
12,6,2,3,2,8.500000e-01
13,3,1,3,2,1.700000e+00
14,2,1,2,2,2.550000e+00
15,6,2,3,4,8.500000e-01
16,2,1,2,4,2.550000e+00
17,5,2,2,2,2.550000e+00
18,3,1,3,4,2.550000e+00
19,1,1,1,1,2.550000e+00
20,5,2,2,4,1.700000e+00
21,3,1,3,1,2.550000e+00
22,1,1,1,2,1.700000e+00
23,4,2,1,1,2.550000e+00
24,4,2,1,1,8.500000e-01
25,3,1,3,1,1.700000e+00
26,2,1,2,4,2.550000e+00
27,4,2,1,4,1.700000e+00
28,6,2,3,3,1.700000e+00
29,1,1,1,4,8.500000e-01
30,4,2,1,3,8.500000e-01
31,4,2,1,4,1.700000e+00
32,5,2,2,3,8.500000e-01
33,2,1,2,3,1.700000e+00
34,6,2,3,3,1.700000e+00
35,3,1,3,1,1.700000e+00
36,6,2,3,4,8.500000e-01
37,1,1,1,3,8.500000e-01
38,4,2,1,2,8.500000e-01
39,1,1,1,3,2.550000e+00
40,4,2,1,3,1.700000e+00
41,6,2,3,1,8.500000e-01
42,4,2,1,1,8.500000e-01
43,6,2,3,1,1.700000e+00
44,6,2,3,1,2.550000e+00
45,4,2,1,3,8.500000e-01
46,3,1,3,4,1.700000e+00
47,6,2,3,1,8.500000e-01
48,1,1,1,4,2.550000e+00
49,3,1,3,1,1.700000e+00
50,4,2,1,1,2.550000e+00
51,3,1,3,2,2.550000e+00
52,1,1,1,4,2.550000e+00
53,2,1,2,2,8.500000e-01
54,5,2,2,1,1.700000e+00
