Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,1,1.700000e+00
2,6,2,3,4,1.700000e+00
3,4,2,1,4,8.500000e-01
4,6,2,3,3,1.700000e+00
5,3,1,3,1,8.500000e-01
6,6,2,3,3,1.700000e+00
7,4,2,1,2,2.550000e+00
8,6,2,3,3,8.500000e-01
9,1,1,1,1,8.500000e-01
10,3,1,3,1,2.550000e+00
11,2,1,2,2,2.550000e+00
12,5,2,2,1,8.500000e-01
13,1,1,1,3,2.550000e+00
14,3,1,3,1,8.500000e-01
15,3,1,3,1,8.500000e-01
16,6,2,3,4,1.700000e+00
17,1,1,1,4,8.500000e-01
18,4,2,1,2,2.550000e+00
19,2,1,2,3,2.550000e+00
20,5,2,2,1,2.550000e+00
21,6,2,3,3,8.500000e-01
22,4,2,1,1,8.500000e-01
23,2,1,2,2,2.550000e+00
24,1,1,1,3,1.700000e+00
25,4,2,1,2,2.550000e+00
26,1,1,1,3,8.500000e-01
27,1,1,1,4,2.550000e+00
28,1,1,1,3,8.500000e-01
29,3,1,3,3,1.700000e+00
30,3,1,3,1,1.700000e+00
31,6,2,3,4,2.550000e+00
32,5,2,2,2,8.500000e-01
33,1,1,1,3,2.550000e+00
34,4,2,1,3,1.700000e+00
35,1,1,1,3,8.500000e-01
36,3,1,3,2,2.550000e+00
37,2,1,2,2,2.550000e+00
38,1,1,1,4,2.550000e+00
39,6,2,3,4,1.700000e+00
40,4,2,1,1,1.700000e+00
41,4,2,1,2,2.550000e+00
42,3,1,3,2,2.550000e+00
43,4,2,1,2,1.700000e+00
44,3,1,3,3,1.700000e+00
45,1,1,1,4,8.500000e-01
46,3,1,3,1,1.700000e+00
47,5,2,2,1,8.500000e-01
48,4,2,1,2,1.700000e+00
49,5,2,2,4,8.500000e-01
50,4,2,1,4,1.700000e+00
51,3,1,3,1,1.700000e+00
52,2,1,2,2,2.550000e+00
53,6,2,3,3,8.500000e-01
54,6,2,3,2,1.700000e+00
