Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,3,8.500000e-01
2,6,2,3,4,1.700000e+00
3,5,2,2,1,8.500000e-01
4,3,1,3,3,1.700000e+00
5,1,1,1,4,8.500000e-01
6,1,1,1,4,8.500000e-01
7,2,1,2,2,2.550000e+00
8,3,1,3,1,2.550000e+00
9,3,1,3,1,1.700000e+00
10,6,2,3,3,8.500000e-01
11,6,2,3,3,1.700000e+00
12,4,2,1,3,1.700000e+00
13,4,2,1,2,1.700000e+00
14,4,2,1,4,8.500000e-01
15,5,2,2,1,2.550000e+00
16,2,1,2,2,2.550000e+00
17,6,2,3,3,1.700000e+00
18,5,2,2,2,8.500000e-01
19,1,1,1,3,8.500000e-01
20,2,1,2,2,2.550000e+00
21,4,2,1,2,2.550000e+00
22,6,2,3,4,1.700000e+00
23,6,2,3,1,1.700000e+00
24,4,2,1,1,8.500000e-01
25,1,1,1,4,2.550000e+00
26,1,1,1,3,8.500000e-01
27,5,2,2,4,8.500000e-01
28,3,1,3,3,1.700000e+00
29,1,1,1,3,2.550000e+00
30,6,2,3,2,1.700000e+00
31,1,1,1,3,1.700000e+00
32,6,2,3,4,2.550000e+00
33,6,2,3,4,1.700000e+00
34,3,1,3,1,1.700000e+00
35,1,1,1,4,2.550000e+00
36,6,2,3,3,8.500000e-01
37,3,1,3,1,1.700000e+00
38,3,1,3,2,2.550000e+00
39,4,2,1,4,1.700000e+00
40,4,2,1,2,2.550000e+00
41,2,1,2,3,2.550000e+00
42,4,2,1,2,2.550000e+00
43,3,1,3,1,8.500000e-01
44,1,1,1,1,8.500000e-01
45,3,1,3,2,2.550000e+00
46,3,1,3,1,8.500000e-01
47,5,2,2,1,8.500000e-01
48,2,1,2,2,2.550000e+00
49,1,1,1,3,2.550000e+00
50,6,2,3,3,8.500000e-01
51,3,1,3,1,8.500000e-01
52,4,2,1,1,1.700000e+00
53,4,2,1,2,1.700000e+00
54,4,2,1,2,2.550000e+00
