Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,1.700000e+00
2,6,2,3,1,1.700000e+00
3,1,1,1,1,2.550000e+00
4,1,1,1,1,2.550000e+00
5,1,1,1,3,1.700000e+00
6,3,1,3,2,2.550000e+00
7,4,2,1,3,2.550000e+00
8,3,1,3,1,8.500000e-01
9,4,2,1,4,2.550000e+00
10,4,2,1,1,2.550000e+00
11,2,1,2,1,1.700000e+00
12,3,1,3,1,1.700000e+00
13,4,2,1,4,2.550000e+00
14,1,1,1,3,1.700000e+00
15,1,1,1,3,8.500000e-01
16,6,2,3,4,2.550000e+00
17,1,1,1,3,8.500000e-01
18,2,1,2,4,8.500000e-01
19,2,1,2,1,2.550000e+00
20,6,2,3,3,8.500000e-01
21,3,1,3,3,2.550000e+00
22,1,1,1,2,8.500000e-01
23,5,2,2,4,8.500000e-01
24,3,1,3,4,8.500000e-01
25,1,1,1,2,8.500000e-01
26,2,1,2,3,1.700000e+00
27,6,2,3,1,2.550000e+00
28,3,1,3,4,2.550000e+00
29,4,2,1,2,8.500000e-01
30,3,1,3,3,2.550000e+00
31,6,2,3,2,1.700000e+00
32,4,2,1,2,1.700000e+00
33,5,2,2,2,8.500000e-01
34,4,2,1,1,8.500000e-01
35,3,1,3,2,8.500000e-01
36,3,1,3,2,2.550000e+00
37,4,2,1,1,1.700000e+00
38,4,2,1,1,8.500000e-01
39,1,1,1,1,8.500000e-01
40,3,1,3,2,1.700000e+00
41,6,2,3,4,2.550000e+00
42,6,2,3,1,1.700000e+00
43,4,2,1,1,1.700000e+00
44,6,2,3,3,1.700000e+00
45,3,1,3,2,8.500000e-01
46,4,2,1,1,1.700000e+00
47,1,1,1,3,8.500000e-01
48,6,2,3,4,1.700000e+00
49,2,1,2,4,1.700000e+00
50,5,2,2,3,8.500000e-01
51,6,2,3,3,2.550000e+00
52,5,2,2,4,2.550000e+00
53,5,2,2,2,1.700000e+00
54,1,1,1,2,2.550000e+00
