Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,3,2.550000e+00
2,4,2,1,1,1.700000e+00
3,3,1,3,4,8.500000e-01
4,3,1,3,2,8.500000e-01
5,4,2,1,4,2.550000e+00
6,5,2,2,2,1.700000e+00
7,3,1,3,2,1.700000e+00
8,6,2,3,4,1.700000e+00
9,4,2,1,1,8.500000e-01
10,4,2,1,1,1.700000e+00
11,1,1,1,1,8.500000e-01
12,1,1,1,3,1.700000e+00
13,4,2,1,4,2.550000e+00
14,1,1,1,2,8.500000e-01
15,2,1,2,3,1.700000e+00
16,2,1,2,1,1.700000e+00
17,3,1,3,1,8.500000e-01
18,6,2,3,1,1.700000e+00
19,3,1,3,2,8.500000e-01
20,1,1,1,1,2.550000e+00
21,4,2,1,2,1.700000e+00
22,1,1,1,3,8.500000e-01
23,6,2,3,3,1.700000e+00
24,6,2,3,2,1.700000e+00
25,3,1,3,4,2.550000e+00
26,5,2,2,2,8.500000e-01
27,6,2,3,3,8.500000e-01
28,4,2,1,2,8.500000e-01
29,1,1,1,2,2.550000e+00
30,3,1,3,1,1.700000e+00
31,1,1,1,3,8.500000e-01
32,1,1,1,1,2.550000e+00
33,1,1,1,3,8.500000e-01
34,4,2,1,1,1.700000e+00
35,3,1,3,3,2.550000e+00
36,6,2,3,3,2.550000e+00
37,2,1,2,4,1.700000e+00
38,2,1,2,1,2.550000e+00
39,1,1,1,2,8.500000e-01
40,6,2,3,4,2.550000e+00
41,6,2,3,1,1.700000e+00
42,2,1,2,4,8.500000e-01
43,3,1,3,2,2.550000e+00
44,6,2,3,1,2.550000e+00
45,4,2,1,1,2.550000e+00
46,3,1,3,3,2.550000e+00
47,5,2,2,3,8.500000e-01
48,6,2,3,4,2.550000e+00
49,1,1,1,3,1.700000e+00
50,5,2,2,4,2.550000e+00
51,3,1,3,2,2.550000e+00
52,4,2,1,1,8.500000e-01
53,5,2,2,4,8.500000e-01
54,6,2,3,4,1.700000e+00
