Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,3,2.550000e+00
2,5,2,2,1,8.500000e-01
3,3,1,3,3,1.700000e+00
4,6,2,3,1,8.500000e-01
5,4,2,1,2,8.500000e-01
6,2,1,2,1,8.500000e-01
7,4,2,1,4,8.500000e-01
8,4,2,1,2,2.550000e+00
9,2,1,2,2,2.550000e+00
10,4,2,1,3,1.700000e+00
11,5,2,2,2,1.700000e+00
12,1,1,1,2,8.500000e-01
13,3,1,3,2,1.700000e+00
14,3,1,3,4,2.550000e+00
15,1,1,1,2,1.700000e+00
16,3,1,3,2,1.700000e+00
17,1,1,1,4,8.500000e-01
18,6,2,3,4,1.700000e+00
19,5,2,2,2,1.700000e+00
20,3,1,3,1,8.500000e-01
21,3,1,3,2,1.700000e+00
22,2,1,2,4,8.500000e-01
23,5,2,2,4,1.700000e+00
24,4,2,1,3,2.550000e+00
25,3,1,3,4,2.550000e+00
26,6,2,3,1,1.700000e+00
27,3,1,3,2,1.700000e+00
28,1,1,1,2,8.500000e-01
29,3,1,3,1,2.550000e+00
30,1,1,1,4,2.550000e+00
31,6,2,3,2,8.500000e-01
32,4,2,1,2,1.700000e+00
33,6,2,3,1,1.700000e+00
34,1,1,1,3,8.500000e-01
35,5,2,2,3,2.550000e+00
36,6,2,3,1,2.550000e+00
37,3,1,3,2,2.550000e+00
38,2,1,2,1,8.500000e-01
39,4,2,1,2,2.550000e+00
40,6,2,3,1,2.550000e+00
41,1,1,1,4,8.500000e-01
42,6,2,3,4,2.550000e+00
43,6,2,3,3,1.700000e+00
44,4,2,1,3,2.550000e+00
45,1,1,1,4,2.550000e+00
46,4,2,1,4,8.500000e-01
47,3,1,3,3,8.500000e-01
48,6,2,3,3,2.550000e+00
49,2,1,2,3,8.500000e-01
50,4,2,1,3,1.700000e+00
51,6,2,3,2,8.500000e-01
52,4,2,1,1,1.700000e+00
53,1,1,1,1,2.550000e+00
54,1,1,1,2,1.700000e+00
