Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,2,8.500000e-01
2,1,1,1,3,1.700000e+00
3,6,2,3,2,1.700000e+00
4,1,1,1,3,1.700000e+00
5,4,2,1,1,8.500000e-01
6,1,1,1,1,2.550000e+00
7,3,1,3,3,8.500000e-01
8,3,1,3,2,8.500000e-01
9,1,1,1,2,1.700000e+00
10,6,2,3,3,8.500000e-01
11,4,2,1,1,1.700000e+00
12,2,1,2,1,2.550000e+00
13,6,2,3,2,1.700000e+00
14,4,2,1,4,2.550000e+00
15,2,1,2,1,1.700000e+00
16,6,2,3,1,1.700000e+00
17,6,2,3,1,8.500000e-01
18,4,2,1,3,8.500000e-01
19,1,1,1,1,8.500000e-01
20,3,1,3,2,2.550000e+00
21,3,1,3,2,1.700000e+00
22,5,2,2,4,2.550000e+00
23,3,1,3,1,8.500000e-01
24,2,1,2,3,8.500000e-01
25,4,2,1,3,2.550000e+00
26,5,2,2,1,1.700000e+00
27,5,2,2,2,2.550000e+00
28,6,2,3,3,8.500000e-01
29,1,1,1,4,1.700000e+00
30,3,1,3,3,8.500000e-01
31,2,1,2,4,2.550000e+00
32,1,1,1,3,8.500000e-01
33,3,1,3,4,1.700000e+00
34,3,1,3,2,1.700000e+00
35,1,1,1,3,2.550000e+00
36,4,2,1,2,1.700000e+00
37,4,2,1,2,2.550000e+00
38,3,1,3,4,2.550000e+00
39,2,1,2,1,2.550000e+00
40,6,2,3,3,1.700000e+00
41,6,2,3,4,2.550000e+00
42,3,1,3,3,2.550000e+00
43,6,2,3,1,8.500000e-01
44,3,1,3,4,1.700000e+00
45,4,2,1,4,8.500000e-01
46,1,1,1,2,2.550000e+00
47,6,2,3,1,8.500000e-01
48,1,1,1,3,8.500000e-01
49,5,2,2,1,2.550000e+00
50,4,2,1,3,1.700000e+00
51,1,1,1,4,8.500000e-01
52,5,2,2,1,2.550000e+00
53,6,2,3,1,2.550000e+00
54,4,2,1,1,1.700000e+00
