Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,4,8.500000e-01
2,6,2,3,1,8.500000e-01
3,6,2,3,2,2.550000e+00
4,5,2,2,1,2.550000e+00
5,4,2,1,4,2.550000e+00
6,3,1,3,3,2.550000e+00
7,5,2,2,2,1.700000e+00
8,6,2,3,1,1.700000e+00
9,4,2,1,3,2.550000e+00
10,2,1,2,2,1.700000e+00
11,1,1,1,4,2.550000e+00
12,1,1,1,1,8.500000e-01
13,3,1,3,4,1.700000e+00
14,4,2,1,2,8.500000e-01
15,1,1,1,3,2.550000e+00
16,5,2,2,4,8.500000e-01
17,1,1,1,2,1.700000e+00
18,1,1,1,3,1.700000e+00
19,4,2,1,4,8.500000e-01
20,6,2,3,3,1.700000e+00
21,3,1,3,1,1.700000e+00
22,3,1,3,2,8.500000e-01
23,4,2,1,3,1.700000e+00
24,1,1,1,1,8.500000e-01
25,3,1,3,4,8.500000e-01
26,1,1,1,3,8.500000e-01
27,2,1,2,1,1.700000e+00
28,2,1,2,4,2.550000e+00
29,3,1,3,3,2.550000e+00
30,4,2,1,1,2.550000e+00
31,3,1,3,4,8.500000e-01
32,6,2,3,3,1.700000e+00
33,1,1,1,4,2.550000e+00
34,4,2,1,1,8.500000e-01
35,2,1,2,3,2.550000e+00
36,1,1,1,2,2.550000e+00
37,6,2,3,1,2.550000e+00
38,6,2,3,1,8.500000e-01
39,6,2,3,4,8.500000e-01
40,4,2,1,2,2.550000e+00
41,2,1,2,3,8.500000e-01
42,4,2,1,1,8.500000e-01
43,6,2,3,3,1.700000e+00
44,3,1,3,3,8.500000e-01
45,1,1,1,1,1.700000e+00
46,6,2,3,4,2.550000e+00
47,3,1,3,3,8.500000e-01
48,4,2,1,2,2.550000e+00
49,3,1,3,4,1.700000e+00
50,3,1,3,1,1.700000e+00
51,4,2,1,2,2.550000e+00
52,5,2,2,1,1.700000e+00
53,6,2,3,3,1.700000e+00
54,1,1,1,2,1.700000e+00
