Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,8.500000e-01
2,6,2,3,2,8.500000e-01
3,4,2,1,4,2.550000e+00
4,5,2,2,1,8.500000e-01
5,4,2,1,2,2.550000e+00
6,3,1,3,1,1.700000e+00
7,6,2,3,4,8.500000e-01
8,1,1,1,1,8.500000e-01
9,4,2,1,4,8.500000e-01
10,1,1,1,4,1.700000e+00
11,2,1,2,4,1.700000e+00
12,4,2,1,1,1.700000e+00
13,6,2,3,3,8.500000e-01
14,3,1,3,2,8.500000e-01
15,3,1,3,3,8.500000e-01
16,5,2,2,3,1.700000e+00
17,3,1,3,4,1.700000e+00
18,4,2,1,2,1.700000e+00
19,3,1,3,3,8.500000e-01
20,1,1,1,2,2.550000e+00
21,6,2,3,3,2.550000e+00
22,4,2,1,4,2.550000e+00
23,6,2,3,3,1.700000e+00
24,3,1,3,2,8.500000e-01
25,6,2,3,1,1.700000e+00
26,2,1,2,3,2.550000e+00
27,6,2,3,3,1.700000e+00
28,6,2,3,2,2.550000e+00
29,3,1,3,2,1.700000e+00
30,2,1,2,1,2.550000e+00
31,4,2,1,1,1.700000e+00
32,4,2,1,4,2.550000e+00
33,4,2,1,1,8.500000e-01
34,6,2,3,1,2.550000e+00
35,5,2,2,4,1.700000e+00
36,2,1,2,3,2.550000e+00
37,5,2,2,1,1.700000e+00
38,6,2,3,3,8.500000e-01
39,6,2,3,1,8.500000e-01
40,5,2,2,1,8.500000e-01
41,1,1,1,2,1.700000e+00
42,1,1,1,2,1.700000e+00
43,1,1,1,4,8.500000e-01
44,2,1,2,3,2.550000e+00
45,3,1,3,3,2.550000e+00
46,1,1,1,4,2.550000e+00
47,4,2,1,4,2.550000e+00
48,1,1,1,2,2.550000e+00
49,4,2,1,2,8.500000e-01
50,1,1,1,1,2.550000e+00
51,1,1,1,2,8.500000e-01
52,3,1,3,1,1.700000e+00
53,3,1,3,4,1.700000e+00
54,3,1,3,3,2.550000e+00
