Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,1,8.500000e-01
2,3,1,3,1,2.550000e+00
3,6,2,3,4,2.550000e+00
4,3,1,3,3,8.500000e-01
5,1,1,1,4,1.700000e+00
6,4,2,1,3,8.500000e-01
7,5,2,2,3,1.700000e+00
8,2,1,2,2,2.550000e+00
9,6,2,3,4,1.700000e+00
10,3,1,3,3,2.550000e+00
11,6,2,3,2,8.500000e-01
12,1,1,1,2,1.700000e+00
13,4,2,1,4,8.500000e-01
14,5,2,2,2,8.500000e-01
15,4,2,1,3,2.550000e+00
16,3,1,3,4,1.700000e+00
17,3,1,3,3,1.700000e+00
18,1,1,1,2,8.500000e-01
19,4,2,1,4,2.550000e+00
20,1,1,1,2,2.550000e+00
21,4,2,1,2,8.500000e-01
22,4,2,1,4,2.550000e+00
23,4,2,1,3,1.700000e+00
24,2,1,2,1,1.700000e+00
25,3,1,3,3,1.700000e+00
26,6,2,3,2,1.700000e+00
27,6,2,3,4,2.550000e+00
28,4,2,1,4,1.700000e+00
29,1,1,1,1,2.550000e+00
30,5,2,2,2,8.500000e-01
31,6,2,3,1,1.700000e+00
32,4,2,1,4,2.550000e+00
33,3,1,3,3,1.700000e+00
34,1,1,1,2,2.550000e+00
35,1,1,1,2,8.500000e-01
36,3,1,3,3,8.500000e-01
37,3,1,3,2,8.500000e-01
38,2,1,2,3,8.500000e-01
39,6,2,3,4,2.550000e+00
40,3,1,3,3,1.700000e+00
41,1,1,1,2,8.500000e-01
42,3,1,3,1,2.550000e+00
43,6,2,3,1,2.550000e+00
44,4,2,1,1,8.500000e-01
45,5,2,2,1,2.550000e+00
46,6,2,3,2,1.700000e+00
47,4,2,1,3,1.700000e+00
48,1,1,1,2,8.500000e-01
49,6,2,3,3,8.500000e-01
50,5,2,2,4,2.550000e+00
51,2,1,2,3,1.700000e+00
52,1,1,1,2,2.550000e+00
53,2,1,2,4,8.500000e-01
54,6,2,3,4,1.700000e+00
