Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,2.550000e+00
2,2,1,2,2,8.500000e-01
3,3,1,3,4,1.700000e+00
4,1,1,1,2,2.550000e+00
5,1,1,1,2,8.500000e-01
6,1,1,1,4,8.500000e-01
7,6,2,3,2,1.700000e+00
8,3,1,3,1,2.550000e+00
9,4,2,1,3,2.550000e+00
10,6,2,3,4,2.550000e+00
11,1,1,1,2,1.700000e+00
12,1,1,1,1,2.550000e+00
13,2,1,2,4,2.550000e+00
14,4,2,1,4,8.500000e-01
15,4,2,1,1,1.700000e+00
16,6,2,3,2,1.700000e+00
17,2,1,2,3,1.700000e+00
18,1,1,1,3,8.500000e-01
19,3,1,3,1,2.550000e+00
20,3,1,3,2,2.550000e+00
21,3,1,3,1,8.500000e-01
22,5,2,2,3,8.500000e-01
23,4,2,1,3,1.700000e+00
24,3,1,3,4,1.700000e+00
25,1,1,1,2,2.550000e+00
26,6,2,3,1,2.550000e+00
27,4,2,1,3,8.500000e-01
28,1,1,1,4,1.700000e+00
29,6,2,3,4,8.500000e-01
30,1,1,1,3,2.550000e+00
31,6,2,3,2,8.500000e-01
32,4,2,1,2,8.500000e-01
33,3,1,3,3,1.700000e+00
34,2,1,2,4,8.500000e-01
35,4,2,1,2,2.550000e+00
36,1,1,1,2,2.550000e+00
37,3,1,3,1,1.700000e+00
38,5,2,2,1,2.550000e+00
39,6,2,3,4,1.700000e+00
40,6,2,3,1,1.700000e+00
41,4,2,1,3,8.500000e-01
42,1,1,1,1,8.500000e-01
43,3,1,3,2,1.700000e+00
44,6,2,3,1,8.500000e-01
45,5,2,2,3,1.700000e+00
46,4,2,1,2,2.550000e+00
47,4,2,1,3,2.550000e+00
48,3,1,3,4,2.550000e+00
49,3,1,3,1,8.500000e-01
50,6,2,3,4,8.500000e-01
51,2,1,2,1,1.700000e+00
52,5,2,2,4,1.700000e+00
53,5,2,2,3,1.700000e+00
54,4,2,1,2,8.500000e-01
