Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,8.500000e-01
2,5,2,2,1,1.700000e+00
3,6,2,3,3,8.500000e-01
4,4,2,1,3,8.500000e-01
5,2,1,2,4,1.700000e+00
6,6,2,3,2,2.550000e+00
7,1,1,1,4,8.500000e-01
8,6,2,3,3,1.700000e+00
9,6,2,3,1,2.550000e+00
10,2,1,2,4,8.500000e-01
11,1,1,1,1,2.550000e+00
12,3,1,3,2,2.550000e+00
13,1,1,1,3,1.700000e+00
14,6,2,3,2,1.700000e+00
15,6,2,3,2,8.500000e-01
16,6,2,3,2,8.500000e-01
17,5,2,2,4,1.700000e+00
18,2,1,2,3,1.700000e+00
19,1,1,1,2,8.500000e-01
20,3,1,3,2,8.500000e-01
21,3,1,3,1,2.550000e+00
22,1,1,1,1,8.500000e-01
23,4,2,1,1,1.700000e+00
24,1,1,1,4,2.550000e+00
25,2,1,2,1,1.700000e+00
26,1,1,1,2,1.700000e+00
27,6,2,3,2,2.550000e+00
28,4,2,1,4,2.550000e+00
29,4,2,1,2,8.500000e-01
30,2,1,2,3,2.550000e+00
31,4,2,1,4,8.500000e-01
32,6,2,3,3,2.550000e+00
33,4,2,1,1,1.700000e+00
34,3,1,3,3,8.500000e-01
35,6,2,3,4,2.550000e+00
36,4,2,1,4,1.700000e+00
37,3,1,3,3,8.500000e-01
38,6,2,3,1,1.700000e+00
39,3,1,3,1,1.700000e+00
40,1,1,1,4,2.550000e+00
41,4,2,1,2,2.550000e+00
42,4,2,1,1,2.550000e+00
43,3,1,3,3,8.500000e-01
44,3,1,3,4,1.700000e+00
45,3,1,3,4,1.700000e+00
46,5,2,2,3,1.700000e+00
47,1,1,1,2,8.500000e-01
48,3,1,3,2,2.550000e+00
49,1,1,1,3,8.500000e-01
50,5,2,2,2,2.550000e+00
51,4,2,1,3,2.550000e+00
52,3,1,3,1,2.550000e+00
53,4,2,1,4,1.700000e+00
54,5,2,2,1,8.500000e-01
