Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,1.700000e+00
2,6,2,3,1,8.500000e-01
3,1,1,1,3,2.550000e+00
4,2,1,2,4,2.550000e+00
5,2,1,2,4,2.550000e+00
6,1,1,1,1,1.700000e+00
7,6,2,3,4,8.500000e-01
8,2,1,2,2,2.550000e+00
9,4,2,1,1,1.700000e+00
10,4,2,1,3,2.550000e+00
11,4,2,1,3,8.500000e-01
12,2,1,2,4,1.700000e+00
13,4,2,1,1,2.550000e+00
14,2,1,2,3,8.500000e-01
15,1,1,1,4,8.500000e-01
16,4,2,1,3,1.700000e+00
17,1,1,1,3,8.500000e-01
18,6,2,3,3,1.700000e+00
19,1,1,1,4,1.700000e+00
20,1,1,1,3,8.500000e-01
21,4,2,1,2,1.700000e+00
22,6,2,3,1,2.550000e+00
23,5,2,2,3,8.500000e-01
24,5,2,2,4,8.500000e-01
25,3,1,3,2,2.550000e+00
26,6,2,3,1,2.550000e+00
27,3,1,3,3,8.500000e-01
28,3,1,3,2,2.550000e+00
29,1,1,1,2,8.500000e-01
30,3,1,3,2,1.700000e+00
31,3,1,3,2,1.700000e+00
32,1,1,1,3,2.550000e+00
33,1,1,1,2,1.700000e+00
34,4,2,1,4,1.700000e+00
35,3,1,3,3,8.500000e-01
36,4,2,1,4,8.500000e-01
37,1,1,1,3,2.550000e+00
38,4,2,1,2,2.550000e+00
39,4,2,1,2,2.550000e+00
40,6,2,3,1,2.550000e+00
41,4,2,1,1,8.500000e-01
42,6,2,3,2,1.700000e+00
43,1,1,1,4,8.500000e-01
44,6,2,3,3,1.700000e+00
45,3,1,3,2,1.700000e+00
46,5,2,2,3,2.550000e+00
47,6,2,3,4,8.500000e-01
48,5,2,2,1,1.700000e+00
49,5,2,2,4,8.500000e-01
50,3,1,3,3,1.700000e+00
51,6,2,3,3,2.550000e+00
52,3,1,3,2,1.700000e+00
53,3,1,3,1,8.500000e-01
54,3,1,3,1,2.550000e+00
