Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,4,8.500000e-01
2,1,1,1,1,2.550000e+00
3,2,1,2,2,2.550000e+00
4,1,1,1,2,1.700000e+00
5,3,1,3,4,8.500000e-01
6,6,2,3,1,2.550000e+00
7,2,1,2,1,1.700000e+00
8,6,2,3,2,2.550000e+00
9,1,1,1,2,1.700000e+00
10,5,2,2,2,1.700000e+00
11,4,2,1,1,2.550000e+00
12,4,2,1,2,2.550000e+00
13,4,2,1,3,1.700000e+00
14,1,1,1,2,8.500000e-01
15,6,2,3,4,1.700000e+00
16,5,2,2,3,2.550000e+00
17,3,1,3,1,8.500000e-01
18,4,2,1,3,8.500000e-01
19,6,2,3,4,8.500000e-01
20,3,1,3,4,8.500000e-01
21,6,2,3,1,1.700000e+00
22,1,1,1,3,8.500000e-01
23,1,1,1,3,1.700000e+00
24,4,2,1,4,8.500000e-01
25,3,1,3,2,8.500000e-01
26,1,1,1,2,1.700000e+00
27,6,2,3,1,8.500000e-01
28,4,2,1,4,2.550000e+00
29,2,1,2,3,1.700000e+00
30,1,1,1,1,2.550000e+00
31,4,2,1,4,2.550000e+00
32,6,2,3,1,1.700000e+00
33,4,2,1,3,2.550000e+00
34,3,1,3,4,2.550000e+00
35,6,2,3,3,8.500000e-01
36,3,1,3,1,2.550000e+00
37,3,1,3,3,2.550000e+00
38,4,2,1,1,2.550000e+00
39,4,2,1,3,8.500000e-01
40,2,1,2,1,8.500000e-01
41,1,1,1,1,1.700000e+00
42,3,1,3,4,1.700000e+00
43,6,2,3,4,1.700000e+00
44,6,2,3,1,2.550000e+00
45,1,1,1,1,8.500000e-01
46,5,2,2,4,2.550000e+00
47,4,2,1,4,1.700000e+00
48,2,1,2,2,8.500000e-01
49,1,1,1,1,8.500000e-01
50,3,1,3,3,1.700000e+00
51,6,2,3,2,1.700000e+00
52,3,1,3,4,2.550000e+00
53,5,2,2,4,8.500000e-01
54,3,1,3,2,1.700000e+00
