Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,2,1.700000e+00
2,4,2,1,4,8.500000e-01
3,3,1,3,3,2.550000e+00
4,4,2,1,3,1.700000e+00
5,1,1,1,3,1.700000e+00
6,1,1,1,4,1.700000e+00
7,6,2,3,1,2.550000e+00
8,2,1,2,4,2.550000e+00
9,1,1,1,1,2.550000e+00
10,4,2,1,1,8.500000e-01
11,6,2,3,2,2.550000e+00
12,2,1,2,4,8.500000e-01
13,1,1,1,4,1.700000e+00
14,1,1,1,2,1.700000e+00
15,5,2,2,3,2.550000e+00
16,5,2,2,3,1.700000e+00
17,3,1,3,3,1.700000e+00
18,6,2,3,1,1.700000e+00
19,6,2,3,3,8.500000e-01
20,3,1,3,2,8.500000e-01
21,6,2,3,2,8.500000e-01
22,5,2,2,1,1.700000e+00
23,4,2,1,2,8.500000e-01
24,6,2,3,2,1.700000e+00
25,2,1,2,2,2.550000e+00
26,3,1,3,4,2.550000e+00
27,3,1,3,2,8.500000e-01
28,4,2,1,1,2.550000e+00
29,2,1,2,4,2.550000e+00
30,3,1,3,4,8.500000e-01
31,4,2,1,1,2.550000e+00
32,3,1,3,1,2.550000e+00
33,4,2,1,4,8.500000e-01
34,1,1,1,3,2.550000e+00
35,2,1,2,4,2.550000e+00
36,3,1,3,1,2.550000e+00
37,6,2,3,2,8.500000e-01
38,5,2,2,2,8.500000e-01
39,4,2,1,1,1.700000e+00
40,6,2,3,4,1.700000e+00
41,1,1,1,2,8.500000e-01
42,6,2,3,2,2.550000e+00
43,3,1,3,2,2.550000e+00
44,4,2,1,1,1.700000e+00
45,6,2,3,4,8.500000e-01
46,4,2,1,3,1.700000e+00
47,3,1,3,1,1.700000e+00
48,3,1,3,4,8.500000e-01
49,6,2,3,1,1.700000e+00
50,1,1,1,3,8.500000e-01
51,4,2,1,1,1.700000e+00
52,1,1,1,3,8.500000e-01
53,1,1,1,2,2.550000e+00
54,1,1,1,3,8.500000e-01
