Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,2,1.700000e+00
2,6,2,3,1,2.550000e+00
3,4,2,1,3,1.700000e+00
4,4,2,1,2,1.700000e+00
5,6,2,3,4,1.700000e+00
6,3,1,3,3,8.500000e-01
7,3,1,3,2,8.500000e-01
8,3,1,3,2,2.550000e+00
9,3,1,3,3,2.550000e+00
10,1,1,1,3,2.550000e+00
11,1,1,1,4,8.500000e-01
12,5,2,2,3,8.500000e-01
13,6,2,3,3,2.550000e+00
14,1,1,1,1,1.700000e+00
15,1,1,1,4,2.550000e+00
16,2,1,2,3,1.700000e+00
17,6,2,3,2,8.500000e-01
18,6,2,3,4,8.500000e-01
19,4,2,1,2,2.550000e+00
20,2,1,2,3,8.500000e-01
21,5,2,2,2,8.500000e-01
22,4,2,1,4,1.700000e+00
23,4,2,1,4,8.500000e-01
24,5,2,2,2,1.700000e+00
25,6,2,3,1,8.500000e-01
26,6,2,3,3,8.500000e-01
27,5,2,2,1,8.500000e-01
28,1,1,1,1,1.700000e+00
29,4,2,1,1,2.550000e+00
30,1,1,1,3,2.550000e+00
31,2,1,2,1,1.700000e+00
32,3,1,3,3,2.550000e+00
33,1,1,1,1,2.550000e+00
34,5,2,2,2,1.700000e+00
35,6,2,3,1,2.550000e+00
36,4,2,1,3,8.500000e-01
37,1,1,1,3,2.550000e+00
38,4,2,1,4,1.700000e+00
39,3,1,3,1,8.500000e-01
40,3,1,3,1,1.700000e+00
41,1,1,1,4,1.700000e+00
42,3,1,3,2,8.500000e-01
43,6,2,3,1,1.700000e+00
44,1,1,1,4,2.550000e+00
45,3,1,3,1,2.550000e+00
46,2,1,2,2,8.500000e-01
47,4,2,1,2,2.550000e+00
48,6,2,3,4,8.500000e-01
49,2,1,2,3,1.700000e+00
50,6,2,3,3,2.550000e+00
51,3,1,3,2,8.500000e-01
52,1,1,1,1,1.700000e+00
53,3,1,3,3,2.550000e+00
54,4,2,1,3,1.700000e+00
