Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,2.550000e+00
2,2,1,2,2,2.550000e+00
3,3,1,3,2,1.700000e+00
4,4,2,1,1,8.500000e-01
5,6,2,3,2,8.500000e-01
6,6,2,3,2,2.550000e+00
7,6,2,3,2,8.500000e-01
8,3,1,3,3,1.700000e+00
9,4,2,1,4,8.500000e-01
10,2,1,2,4,1.700000e+00
11,1,1,1,1,2.550000e+00
12,2,1,2,4,8.500000e-01
13,3,1,3,3,1.700000e+00
14,3,1,3,2,1.700000e+00
15,4,2,1,2,8.500000e-01
16,4,2,1,1,1.700000e+00
17,5,2,2,3,8.500000e-01
18,6,2,3,2,8.500000e-01
19,6,2,3,4,1.700000e+00
20,6,2,3,3,1.700000e+00
21,1,1,1,4,1.700000e+00
22,3,1,3,1,8.500000e-01
23,1,1,1,3,8.500000e-01
24,1,1,1,4,2.550000e+00
25,3,1,3,1,2.550000e+00
26,5,2,2,3,2.550000e+00
27,3,1,3,3,8.500000e-01
28,1,1,1,1,1.700000e+00
29,4,2,1,1,8.500000e-01
30,1,1,1,4,2.550000e+00
31,5,2,2,2,2.550000e+00
32,6,2,3,2,1.700000e+00
33,4,2,1,1,8.500000e-01
34,5,2,2,1,8.500000e-01
35,3,1,3,1,8.500000e-01
36,1,1,1,4,2.550000e+00
37,1,1,1,1,8.500000e-01
38,2,1,2,4,2.550000e+00
39,3,1,3,1,2.550000e+00
40,3,1,3,3,2.550000e+00
41,6,2,3,2,1.700000e+00
42,4,2,1,3,2.550000e+00
43,5,2,2,4,1.700000e+00
44,2,1,2,4,8.500000e-01
45,6,2,3,4,1.700000e+00
46,4,2,1,2,1.700000e+00
47,4,2,1,2,2.550000e+00
48,4,2,1,3,1.700000e+00
49,1,1,1,3,2.550000e+00
50,6,2,3,2,1.700000e+00
51,4,2,1,4,2.550000e+00
52,1,1,1,3,1.700000e+00
53,3,1,3,1,8.500000e-01
54,6,2,3,1,2.550000e+00
