Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,4,8.500000e-01
2,3,1,3,2,2.550000e+00
3,5,2,2,3,2.550000e+00
4,4,2,1,3,2.550000e+00
5,3,1,3,2,8.500000e-01
6,1,1,1,4,2.550000e+00
7,6,2,3,3,8.500000e-01
8,6,2,3,4,1.700000e+00
9,3,1,3,1,8.500000e-01
10,5,2,2,3,1.700000e+00
11,6,2,3,4,2.550000e+00
12,6,2,3,1,1.700000e+00
13,2,1,2,4,8.500000e-01
14,6,2,3,4,1.700000e+00
15,1,1,1,2,8.500000e-01
16,4,2,1,4,2.550000e+00
17,5,2,2,1,8.500000e-01
18,1,1,1,3,2.550000e+00
19,3,1,3,4,2.550000e+00
20,1,1,1,2,1.700000e+00
21,1,1,1,4,1.700000e+00
22,4,2,1,4,1.700000e+00
23,4,2,1,2,8.500000e-01
24,2,1,2,3,8.500000e-01
25,3,1,3,3,8.500000e-01
26,4,2,1,1,2.550000e+00
27,2,1,2,3,2.550000e+00
28,1,1,1,1,8.500000e-01
29,4,2,1,3,2.550000e+00
30,3,1,3,4,8.500000e-01
31,4,2,1,1,8.500000e-01
32,6,2,3,3,2.550000e+00
33,1,1,1,1,1.700000e+00
34,4,2,1,3,2.550000e+00
35,1,1,1,2,1.700000e+00
36,6,2,3,4,1.700000e+00
37,5,2,2,2,1.700000e+00
38,6,2,3,1,1.700000e+00
39,5,2,2,3,2.550000e+00
40,3,1,3,2,2.550000e+00
41,4,2,1,2,1.700000e+00
42,6,2,3,1,8.500000e-01
43,3,1,3,1,2.550000e+00
44,2,1,2,3,1.700000e+00
45,3,1,3,2,1.700000e+00
46,4,2,1,2,8.500000e-01
47,6,2,3,2,8.500000e-01
48,1,1,1,2,8.500000e-01
49,6,2,3,1,1.700000e+00
50,2,1,2,4,1.700000e+00
51,1,1,1,3,2.550000e+00
52,1,1,1,2,1.700000e+00
53,3,1,3,1,8.500000e-01
54,4,2,1,4,2.550000e+00
